dataset,model,selection_mode,lambda,sum_to_one_constraint,positive_weights_constraint,best_epoch,n_features,metric_scale,selection_design_seconds,selection_fit_seconds,selection_training_inference_seconds,selection_validation_inference_seconds,selection_total_inference_seconds,selection_total_seconds,training_mse,training_mae,training_rmse,training_sum_squared_error,training_sum_absolute_error,training_root_sum_squared_error,training_mean_gap,training_abs_mean_gap,training_cumulative_gap,training_abs_cumulative_gap,training_same_sign_gap_share,training_effect_direction,training_scaled_mse,training_scaled_mae,training_scaled_rmse,training_scaled_sum_squared_error,training_scaled_sum_absolute_error,training_scaled_root_sum_squared_error,training_scaled_mean_gap,training_abs_scaled_mean_gap,training_scaled_cumulative_gap,training_abs_scaled_cumulative_gap,training_scaled_mse_to_mae_ratio,training_scaled_rmse_to_mae_ratio,validation_mse,validation_mae,validation_rmse,validation_sum_squared_error,validation_sum_absolute_error,validation_root_sum_squared_error,validation_mean_gap,validation_abs_mean_gap,validation_cumulative_gap,validation_abs_cumulative_gap,validation_same_sign_gap_share,validation_effect_direction,validation_scaled_mse,validation_scaled_mae,validation_scaled_rmse,validation_scaled_sum_squared_error,validation_scaled_sum_absolute_error,validation_scaled_root_sum_squared_error,validation_scaled_mean_gap,validation_abs_scaled_mean_gap,validation_scaled_cumulative_gap,validation_abs_scaled_cumulative_gap,validation_scaled_mse_to_mae_ratio,validation_scaled_rmse_to_mae_ratio,selected_for_model
bess,SCM,single_validation_split,0.01,True,False,,635,2.688379967548493,0.6773449999745935,0.6054694999475032,0.0040120999328792095,0.0012523999903351068,0.005264499923214316,0.6107436001766473,0.12629269341599011,0.26549395054702574,0.3553768329759132,3226.020560618051,6781.777472773225,56.798068282451744,0.0116229274738421,0.0116229274738421,296.8960593918226,296.8960593918226,0.46746789852803006,positive,0.017474184797159058,0.09875611102292471,0.13218995724773897,446.36057645863093,2522.6260999695887,21.12724725227191,0.004323394614653721,0.004323394614653721,110.43679203671464,110.43679203671464,0.17694282020788257,1.3385496439511788,0.1086324326265861,0.2427205330216698,0.329594345562217,792.6908608761988,1771.1317294591245,28.154766219526646,0.01841108364343174,0.01841108364343174,134.34567734612142,134.34567734612142,0.49499794436069616,positive,0.015030665285039794,0.09028505492213,0.1225996137230448,109.67876458493538,658.8100457667827,10.472762987146009,0.006848393406316229,0.006848393406316229,49.972726685889526,49.972726685889526,0.16648010346788403,1.357917030994618,True
bess,NN-SCM,single_validation_split,0.05,,,99.0,635,2.688379967548493,0.9636897000018507,18.592548900051042,0.874165500048548,0.27133380016312003,1.145499300211668,19.738053700188175,0.18559100531675635,0.3397402911622368,0.43080274525211226,4740.736639811224,8678.325997448177,68.85300748559372,-0.1389548759015547,0.1389548759015547,-3549.463350029313,3549.463350029313,0.6884591293454432,negative,0.0256788531139595,0.1263736135751832,0.1602462265201883,655.9406239429815,3228.0875851644796,25.611337800727657,-0.05168721593631954,0.05168721593631954,-1320.2982438773463,1320.2982438773463,0.20319790174142982,1.2680354861013239,0.1599793785949353,0.31666731329476716,0.39997422241306413,1167.3695256072428,2310.721385111916,34.16678980541255,-0.15177740406658707,0.15177740406658707,-1107.519717473886,1107.519717473886,0.7193367137179663,negative,0.02213516197722194,0.11779112964583385,0.148778902997777,161.5202769477885,859.5218730256496,12.709062787939498,-0.05645682749414004,0.05645682749414004,-411.9654702247399,411.9654702247399,0.187918751129872,1.263073912654671,True
