dataset,kind,model,selection_mode,treated_unit,n_all_controls,n_used_current_controls,requested_control_group_size,effective_control_group_size,n_features,n_effective_pre,n_dropped_initial_pre,n_training,n_validation,n_test,n_post,lambda,sum_to_one_constraint,positive_weights_constraint,standardize_features,metric_scale,best_epoch,test_lag_construction_seconds,test_design_seconds,test_refit_seconds,test_inference_seconds,test_post_inference_seconds_unused,test_stage_total_seconds,pre_lag_construction_seconds,pre_design_seconds,pre_refit_seconds,pre_inference_seconds,post_inference_seconds,pre_post_stage_total_seconds,selected_model_total_seconds,training_mse,training_mae,training_rmse,training_sum_squared_error,training_sum_absolute_error,training_root_sum_squared_error,training_mean_gap,training_abs_mean_gap,training_cumulative_gap,training_abs_cumulative_gap,training_same_sign_gap_share,training_effect_direction,training_scaled_mse,training_scaled_mae,training_scaled_rmse,training_scaled_sum_squared_error,training_scaled_sum_absolute_error,training_scaled_root_sum_squared_error,training_scaled_mean_gap,training_abs_scaled_mean_gap,training_scaled_cumulative_gap,training_abs_scaled_cumulative_gap,training_scaled_mse_to_mae_ratio,training_scaled_rmse_to_mae_ratio,validation_mse,validation_mae,validation_rmse,validation_sum_squared_error,validation_sum_absolute_error,validation_root_sum_squared_error,validation_mean_gap,validation_abs_mean_gap,validation_cumulative_gap,validation_abs_cumulative_gap,validation_same_sign_gap_share,validation_effect_direction,validation_scaled_mse,validation_scaled_mae,validation_scaled_rmse,validation_scaled_sum_squared_error,validation_scaled_sum_absolute_error,validation_scaled_root_sum_squared_error,validation_scaled_mean_gap,validation_abs_scaled_mean_gap,validation_scaled_cumulative_gap,validation_abs_scaled_cumulative_gap,validation_scaled_mse_to_mae_ratio,validation_scaled_rmse_to_mae_ratio,test_mse,test_mae,test_rmse,test_sum_squared_error,test_sum_absolute_error,test_root_sum_squared_error,test_mean_gap,test_abs_mean_gap,test_cumulative_gap,test_abs_cumulative_gap,test_same_sign_gap_share,test_effect_direction,test_scaled_mse,test_scaled_mae,test_scaled_rmse,test_scaled_sum_squared_error,test_scaled_sum_absolute_error,test_scaled_root_sum_squared_error,test_scaled_mean_gap,test_abs_scaled_mean_gap,test_scaled_cumulative_gap,test_abs_scaled_cumulative_gap,test_scaled_mse_to_mae_ratio,test_scaled_rmse_to_mae_ratio,test_train_mse_ratio,test_train_mae_ratio,test_train_scaled_mse_ratio,test_train_scaled_mae_ratio,pre_mse,pre_mae,pre_rmse,pre_sum_squared_error,pre_sum_absolute_error,pre_root_sum_squared_error,pre_mean_gap,pre_abs_mean_gap,pre_cumulative_gap,pre_abs_cumulative_gap,pre_same_sign_gap_share,pre_effect_direction,pre_scaled_mse,pre_scaled_mae,pre_scaled_rmse,pre_scaled_sum_squared_error,pre_scaled_sum_absolute_error,pre_scaled_root_sum_squared_error,pre_scaled_mean_gap,pre_abs_scaled_mean_gap,pre_scaled_cumulative_gap,pre_abs_scaled_cumulative_gap,pre_scaled_mse_to_mae_ratio,pre_scaled_rmse_to_mae_ratio,pre_gap_trend_seasonal_period,pre_gap_trend_scaled_per_step,pre_gap_trend_scaled_total,post_mse,post_mae,post_rmse,post_sum_squared_error,post_sum_absolute_error,post_root_sum_squared_error,post_mean_gap,post_abs_mean_gap,post_cumulative_gap,post_abs_cumulative_gap,post_same_sign_gap_share,post_effect_direction,post_scaled_mse,post_scaled_mae,post_scaled_rmse,post_scaled_sum_squared_error,post_scaled_sum_absolute_error,post_scaled_root_sum_squared_error,post_scaled_mean_gap,post_abs_scaled_mean_gap,post_scaled_cumulative_gap,post_abs_scaled_cumulative_gap,post_scaled_mse_to_mae_ratio,post_scaled_rmse_to_mae_ratio,post_to_pre_mse_ratio,post_to_pre_mae_ratio,post_to_pre_rmse_ratio,post_to_pre_sum_squared_error_ratio,post_to_pre_sum_absolute_error_ratio,post_to_pre_root_sum_squared_error_ratio,post_to_pre_scaled_mse_ratio,post_to_pre_scaled_mae_ratio,post_to_pre_scaled_rmse_ratio,post_to_pre_scaled_sum_squared_error_ratio,post_to_pre_scaled_sum_absolute_error_ratio,post_to_pre_scaled_root_sum_squared_error_ratio,post_to_test_mse_ratio,post_to_test_mae_ratio,post_to_test_rmse_ratio,post_to_test_sum_squared_error_ratio,post_to_test_sum_absolute_error_ratio,post_to_test_root_sum_squared_error_ratio,post_to_test_scaled_mse_ratio,post_to_test_scaled_mae_ratio,post_to_test_scaled_rmse_ratio,post_to_test_scaled_sum_squared_error_ratio,post_to_test_scaled_sum_absolute_error_ratio,post_to_test_scaled_root_sum_squared_error_ratio,weight_sum,min_weight,max_weight,n_active_weights,effective_donor_number_without_lags,effective_donor_share_without_lags,negative_weight_share_without_lags,top_donor_abs_weight_share_without_lags,effective_donor_number_with_lags,effective_donor_share_with_lags,negative_weight_share_with_lags,top_donor_abs_weight_share_with_lags,effective_feature_number_all_features,negative_weight_share_all_features,effective_donor_number,effective_donor_share
bess,bess_panel_features,SCM,single_validation_split,netconsumption_1,299,100,100,100,436,36489,336,25544,7297,3648,15783,0.01,True,False,False,2.688379967548493,,0.00040335299854632467,0.9703046989998256,0.3405589109988796,0.0014411869997275062,0.0,1.3127586099999462,0.0005654260003211675,1.6998101209992456,0.3616929500003607,0.02061185300044599,142.5151067429997,144.59779627900025,145.9105548890002,0.14883567199349254,0.2925770016486047,0.38579226533653127,3801.858405401774,7473.586930111958,61.6592118454475,0.029972615812417603,0.029972615812417603,765.6204983123953,765.6204983123953,0.5005872220482305,positive,0.0205932898133468,0.1088302268207283,0.14350362299728464,526.0349949921307,2779.9593139086837,22.935452796753996,0.01114895073398026,0.01114895073398026,284.78879754879176,284.78879754879176,0.18922399056715472,1.3186007894081893,0.12233519000089822,0.26375417019752057,0.34976447790034115,892.6798814365543,1924.6141799313077,29.87774893522861,0.040336166637521584,0.040336166637521584,294.333007953995,294.333007953995,0.5307660682472248,positive,0.016926614354719285,0.09810896278848387,0.13010232263383803,123.51350494638663,715.9011014675668,11.113662985100216,0.015003893469085672,0.015003893469085672,109.48341064391815,109.48341064391815,0.1725287259555673,1.3261002760199354,0.21349748729272963,0.3530488333648196,0.46205788305441736,778.8388336438777,1287.922144114862,27.90768413258036,0.013474163864112347,0.013474163864112347,49.15374977628184,49.15374977628184,0.44353070175438597,positive,0.029540066378930568,0.1313240083717635,0.1718722385347051,107.76216215033871,479.0699825401933,10.380855559651078,0.005012001289534716,0.005012001289534716,18.283780704222643,18.283780704222643,0.2249403345601968,1.3087647922545442,1.4344510588971189,1.2066868939645632,1.4344510588971189,1.2066868939645627,0.14872291006384983,0.2916840971440575,0.3856460943194548,5426.750265319816,10643.261020689515,73.66647993028998,0.027224680201365325,0.027224680201365325,993.4013558676194,993.4013558676194,0.49661541834525474,positive,0.02057768778013835,0.10849809203497426,0.14344925158444832,750.8592494094682,3958.986880264176,27.401811060757794,0.010126797748084412,0.010126797748084412,369.51672302985213,369.51672302985213,0.18965944372095642,1.3221361675024441,48,-2.5136473406321403e-07,-0.009171796416498554,0.1425162980616859,0.2854227661325242,0.37751330845638525,2249.3347323075886,4504.827517869629,47.42715184688607,0.019696788192678817,0.019696788192678817,310.8744080450498,310.8744080450498,0.4796933409364506,positive,0.01971892483703727,0.10616905704471469,0.1404240892334263,311.22379070295926,1675.666227336732,17.64153595078839,0.007326638507368482,0.007326638507368482,115.63633556179676,115.63633556179676,0.1857313739607987,1.322646099929894,0.9582672770489812,0.9785338622405563,0.9789112712850849,0.4144901870060586,0.4232563223914796,0.6438091231149637,0.9582672770489812,0.9785338622405562,0.978911271285085,0.41449018700605855,0.4232563223914796,0.6438091231149639,0.6675315005758341,0.8084512372190318,0.8170260097303109,2.8880618622775196,3.497748321553722,1.699429863888922,0.6675315005758342,0.8084512372190318,0.817026009730311,2.8880618622775196,3.497748321553722,1.699429863888922,0.9999999999999772,-0.07733235387108216,0.1834814061540189,436.0,46.3541762804176,0.46354176280417597,0.3258057516634286,0.0769725940392569,46.354176280417576,0.46354176280417575,0.32580575166342873,0.07697259403925691,69.71537831500831,0.33033965351280287,46.3541762804176,0.46354176280417597
bess,bess_panel_features,NN-SCM,single_validation_split,netconsumption_1,299,100,100,100,436,36489,336,25544,7297,3648,15783,0.05,,,True,2.688379967548493,235.0,0.0004842590005864622,1.352334997998696,96.44655814300131,0.3187495790007233,0.0,98.11817210899972,0.0005753160003223456,2.2310738830001355,106.51609169299991,2.243844550999711,1219.7900900589993,1330.7816855559995,1428.8998576649992,0.1965982822569155,0.3523704561370129,0.4433940485131882,5021.90652197065,9000.950931563857,70.8654113229483,-0.18201792699918173,0.18201792699918173,-4649.465927267098,4649.465927267098,0.7205606013153774,negative,0.02720184851585735,0.1310716715607489,0.16492982906635584,694.8440184890602,3348.09477834777,26.359894128942557,-0.0677054319688158,0.0677054319688158,-1729.4675542114308,1729.4675542114308,0.20753415434432665,1.2583178890025402,0.15927645175236965,0.313566193387751,0.39909453986789856,1162.2402684370413,2288.092513150419,34.09164514125186,-0.17107655355634763,0.17107655355634763,-1248.3456113006687,1248.3456113006687,0.7241332054268877,negative,0.022037903195152756,0.11663760226337681,0.14845168640050121,160.81057961502967,851.1045837158606,12.68111113487417,-0.06363555584456711,0.06363555584456711,-464.34865099780615,464.34865099780615,0.18894338333009839,1.2727601006859324,0.24823183612054978,0.38816988249486156,0.49822869861194247,905.5497381677656,1416.043731341255,30.0923534833646,-0.07463978570398978,0.07463978570398978,-272.2859382481547,272.2859382481547,0.6450109649122807,negative,0.03434600102019356,0.1443880281732756,0.18532674124419704,125.29421172166613,526.7275267761094,11.193489702575606,-0.027763852805395308,0.027763852805395308,-101.28253503408209,101.28253503408209,0.23787291408243344,1.2835326002360263,1.262634816901194,1.1015959928942758,1.262634816901194,1.1015959928942758,0.19757494145358503,0.3473244604869855,0.44449402859159426,7209.312038699864,12673.522238709615,84.9076677261828,-0.07681426798818997,0.07681426798818997,-2802.8758246210637,2802.8758246210637,0.5902052673408424,negative,0.027336981616790077,0.12919470635830813,0.16533899000777183,997.4991222150531,4714.185640308306,31.58320949832447,-0.028572697652644734,0.028572697652644734,-1042.5891646473538,1042.5891646473538,0.21159521459783184,1.2797659801108359,48,2.6570079898923383e-07,0.009694890753519165,0.21174365299283224,0.3609412069575339,0.4601561180651978,3341.9500751858714,5696.735069410757,57.80960192896913,-0.07461398066542343,0.07461398066542343,-1177.6324568423781,1177.6324568423781,0.5849331559272635,negative,0.029297401313905333,0.13425974427516382,0.17116483667478358,462.4008849373679,2119.021543894911,21.503508665735644,-0.027754254073490654,0.027754254073490654,-438.04539204190297,438.04539204190297,0.2182143387213716,1.2748783159007304,1.0717131000267854,1.0392046861642175,1.0352357702604684,0.4635601923243376,0.4494989602819985,0.6808525481514611,1.0717131000267852,1.0392046861642175,1.0352357702604684,0.46356019232433754,0.4494989602819985,0.680852548151461,0.853007641171386,0.9298537141461816,0.9235841278256064,3.6905207238508737,4.022993741877517,1.9210728054529516,0.8530076411713862,0.9298537141461817,0.9235841278256065,3.6905207238508737,4.022993741877518,1.9210728054529516,,,,,,,,,,,,,,,,
