Agent,Building,Total Profit,Total Cost,Total Emissions,Total Raw Reward,RuntimeSeconds,TrainingSeconds,InferenceTotalSeconds,InferenceMeanSeconds,InferenceMedianSeconds,InferenceMaxSeconds,NumInferenceDecisions
RuleBess,building_1,-1058.1171177318236,1058.1171177318236,4861.079807004507,938.3374059970021,23.763076126999977,0.0,6.219384047993515,0.0003549876739722326,0.00032629800000449904,0.0050067479999711395,17520
RuleBess,building_2,-1095.5469222289028,1095.5469222289028,4064.8570206223953,257.9001851033954,21.258310628999993,0.0,5.7396490520013685,0.00032760553949779504,0.00032590900002560375,0.000641465999990487,17520
RuleBess,building_3,-310.20132638602524,310.20132638602524,1360.1508721416885,217.04145759935804,21.55786910400002,0.0,5.746513692002225,0.00032799735684944204,0.0003261680000150591,0.0009322079999947164,17520
RuleBess,building_4,-942.1686309561618,942.1686309561618,3824.3651791621232,153.60773773284146,21.43864335899997,0.0,5.770314170006486,0.00032935583162137477,0.00032728000002180124,0.000634337000008145,17520
RuleBess,building_5,-1090.753808736613,1090.753808736613,4382.788371219784,101.07827117989522,21.356426646999978,0.0,5.764900052997007,0.00032904680667791137,0.0003274460000284307,0.000951967999981207,17520
