timestep,action_normalized,requested_battery_power_kw,actual_battery_power_kw,requested_delta_soe_kwh,actual_delta_soe_kwh,soe_kwh,soc,capacity_kwh,power_battery_kw,load_kwh,pv_kwh,net_load_kwh,grid_energy_kwh,grid_buy_kwh,grid_sell_kwh,price,grid_emissions,baseline_step_profit,baseline_step_emissions,reward_profit_component,reward_emission_component,step_profit,total_profit,step_emissions,total_emissions,penalty_soe,penalty_aging,penalty_grid,raw_reward,reward,decision_time_seconds
0,-0.9999656677246094,-0.7408128545966974,0.0,-0.3704064272983487,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.965,0.0,0.965,0.965,0.965,0.0,0.24614,1.0100194492761367,-0.2375251,0.9746687685514719,0.0,0.0,-0.2375251,-0.2375251,0.9746687685514719,0.9746687685514719,0.3704064272983487,0.0,0.0,0.0,0.0,0.01373751400024048
1,-0.999904453754425,-0.7407675049437472,0.0,-0.3703837524718736,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.927,0.0,0.927,0.927,0.927,0.0,0.2427899999999999,1.0086042505143096,-0.22506632999999993,0.934976140226765,0.0,0.0,-0.22506632999999993,-0.4625914299999999,0.934976140226765,1.9096449087782368,0.3703837524718736,0.0,0.0,0.0,0.0,0.008573428000090644
2,-1.0,-0.7408382892608643,0.0,-0.37041914463043213,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,1.359,0.0,1.359,1.359,1.359,0.0,0.2410399999999999,1.0058577644337745,-0.32757335999999987,1.3669607018654995,0.0,0.0,-0.32757335999999987,-0.7901647899999997,1.3669607018654995,3.2766056106437365,0.37041914463043213,0.0,0.0,0.0,0.0,0.008508408999659878
3,-0.37798625230789185,-0.280026688523904,0.0,-0.140013344261952,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.06,0.0,0.06,0.06,0.06,0.0,0.24123,1.0084493370808598,-0.0144738,0.06050696022485159,0.0,0.0,-0.0144738,-0.8046385899999997,0.06050696022485159,3.3371125708685883,0.140013344261952,0.0,0.0,0.0,0.0,0.00827718599975924
4,-0.3438031077384949,-0.25470250617955514,0.0,-0.12735125308977757,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.059,0.0,0.059,0.059,0.059,0.0,0.2365399999999999,1.0069211806071423,-0.013955859999999994,0.059408349655821396,0.0,0.0,-0.013955859999999994,-0.8185944499999998,0.059408349655821396,3.39652092052441,0.12735125308977757,0.0,0.0,0.0,0.0,0.008306538000397268
5,-0.3653962016105652,-0.27069949690358897,0.0,-0.13534974845179448,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.056,0.0,0.056,0.056,0.056,0.0,0.23507,1.0086558883254595,-0.01316392,0.05648472974622573,0.0,0.0,-0.01316392,-0.8317583699999997,0.05648472974622573,3.4530056502706357,0.13534974845179448,0.0,0.0,0.0,0.0,0.008389445999455347
6,-0.31623998284339905,-0.23428268788558881,0.0,-0.11714134394279441,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.067,0.0,0.067,0.067,0.067,0.0,0.23101,1.0118638873431471,-0.01547767,0.06779488045199086,0.0,0.0,-0.01547767,-0.8472360399999997,0.06779488045199086,3.5208005307226267,0.11714134394279441,0.0,0.0,0.0,0.0,0.008470130999739922
7,-0.35145479440689087,-0.2603711686409298,0.0,-0.1301855843204649,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.065,0.0,0.065,0.065,0.065,0.0,0.22352,1.014524848298966,-0.0145288,0.06594411513943278,0.0,0.0,-0.0145288,-0.8617648399999998,0.06594411513943278,3.5867446458620593,0.1301855843204649,0.0,0.0,0.0,0.0,0.008412260000113747
8,-0.39538002014160156,-0.29291265772963015,0.0,-0.14645632886481508,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.121,0.0,0.121,0.121,0.121,0.0,0.23591,1.0172455154739266,-0.02854511,0.12308670737234512,0.0,0.0,-0.02854511,-0.8903099499999998,0.12308670737234512,3.7098313532344043,0.14645632886481508,0.0,0.0,0.0,0.0,0.008376354000574793
9,-0.30235522985458374,-0.2239963312345452,0.0,-0.1119981656172726,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.063,0.0,0.063,0.063,0.063,0.0,0.2391499999999999,1.020054935136801,-0.015066449999999993,0.06426346091361845,0.0,0.0,-0.015066449999999993,-0.9053763999999997,0.06426346091361845,3.7740948141480226,0.1119981656172726,0.0,0.0,0.0,0.0,0.008225149000281817
10,-0.9467331767082214,-0.7013761870190223,0.0,-0.35068809350951113,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.478,0.0,0.478,0.478,0.478,0.0,0.24173,1.0237680164947986,-0.11554694,0.48936111188451376,0.0,0.0,-0.11554694,-1.0209233399999997,0.48936111188451376,4.263455926032536,0.35068809350951113,0.0,0.0,0.0,0.0,0.008332575999702385
11,-1.0,-0.7408382892608643,0.0,-0.37041914463043213,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,1.856,0.0,1.856,1.856,1.856,0.0,0.2405499999999999,1.0275343493455449,-0.4464607999999998,1.9071037523853314,0.0,0.0,-0.4464607999999998,-1.4673841399999996,1.9071037523853314,6.170559678417868,0.37041914463043213,0.0,0.0,0.0,0.0,0.008047944999816536
12,-1.0,-0.7408382892608643,0.0,-0.37041914463043213,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,1.841,0.0,1.841,1.841,1.841,0.0,0.2397599999999999,1.0269066272037537,-0.4413981599999998,1.8905351006821105,0.0,0.0,-0.4413981599999998,-1.9087822999999995,1.8905351006821105,8.061094779099978,0.37041914463043213,0.0,0.0,0.0,0.0,0.008165612000084366
13,-0.49917200207710266,-0.3698057320657213,0.0,-0.18490286603286066,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.082,0.0,0.082,0.082,0.082,0.0,0.24155,1.026269222972372,-0.0198071,0.0841540762837345,0.0,0.0,-0.0198071,-1.9285893999999995,0.0841540762837345,8.145248855383713,0.18490286603286066,0.0,0.0,0.0,0.0,0.00810105599975941
14,-0.4646615982055664,-0.3442391034998309,0.0,-0.17211955174991544,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.057,0.0,0.057,0.057,0.057,0.0,0.2415999999999999,0.9829095984224372,-0.013771199999999994,0.05602584711007892,0.0,0.0,-0.013771199999999994,-1.9423605999999995,0.05602584711007892,8.20127470249379,0.17211955174991544,0.0,0.0,0.0,0.0,0.008191482999791333
15,-0.47943705320358276,-0.3551853263036122,0.0,-0.1775926631518061,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.072,0.0,0.072,0.072,0.072,0.0,0.24414,0.8853690005234656,-0.01757808,0.06374656803768952,0.0,0.0,-0.01757808,-1.9599386799999996,0.06374656803768952,8.26502127053148,0.1775926631518061,0.0,0.0,0.0,0.0,0.008200111999940418
16,-0.44153764843940735,-0.32710799611411545,0.0,-0.16355399805705773,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.057,0.013,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.0,0.2443,0.764925419697913,-0.0107492,0.033656718466708174,0.0,0.0,-0.0107492,-1.9706878799999996,0.033656718466708174,8.29867798899819,0.16355399805705773,0.0,0.0,0.0,0.0,0.008012166999833426
17,-0.452957421541214,-0.3355682012826051,0.0,-0.16778410064130256,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.042,0.031,0.011000000000000003,0.011000000000000003,0.011000000000000003,0.0,0.2478699999999999,0.6733344658523692,-0.0027265699999999993,0.0074066791243760635,0.0,0.0,-0.0027265699999999993,-1.9734144499999997,0.0074066791243760635,8.306084668122566,0.16778410064130256,0.0,0.0,0.0,0.0,0.008253779000369832
18,-0.5225327014923096,-0.3871122326564205,0.0,-0.19355611632821024,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.058,0.05,0.008,0.008,0.008,0.0,0.2495899999999999,0.6071251098686018,-0.001996719999999999,0.004857000878948814,0.0,0.0,-0.001996719999999999,-1.9754111699999997,0.004857000878948814,8.310941669001515,0.19355611632821024,0.0,0.0,0.0,0.0,0.008152223000251979
19,-0.31892064213752747,-0.23626862293114215,0.0,-0.11813431146557107,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.067,0.1,-0.033,-0.033,0.0,0.033,0.2495,0.5511416541741138,0.0016500000000000002,0.0,0.0,0.0,0.0016500000000000002,-1.9737611699999997,0.0,8.310941669001515,0.11813431146557107,0.0,0.0,0.0,0.0,0.0081178340005863
20,-0.3523426353931427,-0.2610289152383203,0.0,-0.13051445761916014,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.059,0.094,-0.035,-0.035,0.0,0.035,0.2497599999999999,0.5152824216937024,0.0017500000000000003,0.0,0.0,0.0,0.0017500000000000003,-1.9720111699999998,0.0,8.310941669001515,0.13051445761916014,0.0,0.0,0.0,0.0,0.008212167000237969
21,-0.4038017988204956,-0.29915183383863564,0.0,-0.14957591691931782,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.04,0.106,-0.066,-0.066,0.0,0.066,0.2463199999999999,0.491872742745213,0.0033000000000000004,0.0,0.0,0.0,0.0033000000000000004,-1.9687111699999997,0.0,8.310941669001515,0.14957591691931782,0.0,0.0,0.0,0.0,0.008211389999814855
22,-0.3043965995311737,-0.22550865605349912,0.0,-0.11275432802674956,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.059,0.138,-0.07900000000000001,-0.07900000000000001,0.0,0.07900000000000001,0.2477599999999999,0.4796571730450639,0.003950000000000001,0.0,0.0,0.0,0.003950000000000001,-1.9647611699999998,0.0,8.310941669001515,0.11275432802674956,0.0,0.0,0.0,0.0,0.008113777999824379
23,-0.11969961225986481,-0.08867805597178702,0.0,-0.04433902798589351,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.064,0.219,-0.155,-0.155,0.0,0.155,0.2481,0.4779418295059281,0.00775,0.0,0.0,0.0,0.00775,-1.95701117,0.0,8.310941669001515,0.04433902798589351,0.0,0.0,0.0,0.0,0.00823052000032476
24,0.08430686593055725,0.062457754328939075,0.062457754328939075,0.031228877164469537,0.031228877164469537,0.031228877164469537,0.014051144321759542,2.2225148677825928,0.7408382892608643,0.064,0.231,-0.167,-0.13577112283553047,0.0,0.13577112283553047,0.24708,0.4804785369786671,0.008350000000000002,0.0,-0.0015614438582234776,0.0,0.006788556141776524,-1.9502226138582235,0.0,8.310941669001515,0.0,0.0,0.0,-0.0007807219291117388,-0.007530309885383461,0.008238426999923831
25,-0.9217597246170044,-0.6828748974948269,-0.062457754328939075,-0.34143744874741344,-0.031228877164469537,0.0,0.0,2.2225148677825928,0.7408382892608643,0.514,0.081,0.433,0.40177112283553046,0.40177112283553046,0.0,0.24778,0.4863975210817249,-0.10728874,0.21061012662838688,0.007737891183812254,0.015189648438963671,-0.09955084881618774,-2.0497734626744113,0.1954204781894232,8.506362147190938,0.3102085715829439,0.0,0.0,0.011463769811387962,0.11057168489256065,0.008177427000191528
26,-0.7439916133880615,-0.5511774740868418,0.0,-0.2755887370434209,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.364,0.131,0.23299999999999998,0.23299999999999998,0.23299999999999998,0.0,0.24747,0.4944175186259443,-0.05766051,0.11519928183984501,0.0,0.0,-0.05766051,-2.107433972674411,0.11519928183984501,8.621561429030782,0.2755887370434209,0.0,0.0,0.0,0.0,0.008170871000402258
27,-0.2643727958202362,-0.19585748978257556,0.0,-0.09792874489128778,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.109,0.194,-0.085,-0.085,0.0,0.085,0.24686,0.505524489067969,0.00425,0.0,0.0,0.0,0.00425,-2.1031839726744113,0.0,8.621561429030782,0.09792874489128778,0.0,0.0,0.0,0.0,0.00821063100011088
28,-0.586543083190918,-0.43453357432895245,0.0,-0.21726678716447623,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.254,0.119,0.135,0.135,0.135,0.0,0.24608,0.5231878478444328,-0.0332208,0.07063035945899844,0.0,0.0,-0.0332208,-2.1364047726744113,0.07063035945899844,8.692191788489781,0.21726678716447623,0.0,0.0,0.0,0.0,0.008220908999646781
