dataset,model,selection_mode,lambda,sum_to_one_constraint,positive_weights_constraint,best_epoch,n_features,metric_scale,selection_design_seconds,selection_fit_seconds,selection_training_inference_seconds,selection_validation_inference_seconds,selection_total_inference_seconds,selection_total_seconds,training_mse,training_mae,training_rmse,training_sum_squared_error,training_sum_absolute_error,training_root_sum_squared_error,training_mean_gap,training_abs_mean_gap,training_cumulative_gap,training_abs_cumulative_gap,training_same_sign_gap_share,training_effect_direction,training_scaled_mse,training_scaled_mae,training_scaled_rmse,training_scaled_sum_squared_error,training_scaled_sum_absolute_error,training_scaled_root_sum_squared_error,training_scaled_mean_gap,training_abs_scaled_mean_gap,training_scaled_cumulative_gap,training_abs_scaled_cumulative_gap,training_scaled_mse_to_mae_ratio,training_scaled_rmse_to_mae_ratio,validation_mse,validation_mae,validation_rmse,validation_sum_squared_error,validation_sum_absolute_error,validation_root_sum_squared_error,validation_mean_gap,validation_abs_mean_gap,validation_cumulative_gap,validation_abs_cumulative_gap,validation_same_sign_gap_share,validation_effect_direction,validation_scaled_mse,validation_scaled_mae,validation_scaled_rmse,validation_scaled_sum_squared_error,validation_scaled_sum_absolute_error,validation_scaled_root_sum_squared_error,validation_scaled_mean_gap,validation_abs_scaled_mean_gap,validation_scaled_cumulative_gap,validation_abs_scaled_cumulative_gap,validation_scaled_mse_to_mae_ratio,validation_scaled_rmse_to_mae_ratio,selected_for_model
bess,SCM,single_validation_split,0.01,True,False,,299,2.68929223423903,0.5356739160015422,0.1327824639993196,0.008122489001834765,0.001744853001582669,0.009867342003417434,0.14266214099916397,0.14067968428059163,0.27923520040273264,0.3750729052872143,3626.4409013850914,7198.124995981642,60.21993773979754,0.011100807197065299,0.011100807197065299,286.1566079259493,286.1566079259493,0.44580650166808905,positive,0.019451602652837432,0.10383222650466092,0.1394690024802552,501.42341318484335,2676.5871348371493,22.392485641054755,0.004127780185334306,0.004127780185334306,106.40591761754774,106.40591761754774,0.18733685395799798,1.343214984164811,0.11900108385340914,0.2535151679374663,0.3449653371766635,876.4429825803584,1867.1392118594395,29.604779725246367,0.007788893697580226,0.007788893697580226,57.365202082678366,57.365202082678366,0.4460285132382892,positive,0.01645412989239165,0.0942683597973508,0.12827365237020286,121.1846666574645,694.2864699074887,11.008390738771244,0.0028962615510560894,0.0028962615510560894,21.3309663235281,21.3309663235281,0.17454562620759692,1.360728590652828,True
bess,NN-SCM,single_validation_split,0.05,,,55.0,299,2.68929223423903,0.7123647940024966,24.28671332200247,1.5427231849971577,0.4632462890003808,2.0059694739975384,26.292693424999015,0.17486225511015877,0.32078722036632584,0.418165344224218,4507.599212229673,8269.252966603148,67.13865661621234,-0.06421711312758978,0.06421711312758978,-1655.3887422030093,1655.3887422030093,0.6272402824113585,negative,0.02417798364259732,0.11928313936365369,0.15549271250639793,623.2600623388737,3074.880766516265,24.965176993942457,-0.023878815515101817,0.023878815515101817,-615.5481063482946,615.5481063482946,0.20269405862036274,1.3035598604791376,0.14264048674970953,0.2910853529993719,0.37767775516928387,1050.5471849116107,2143.843624840374,32.41214563881279,-0.07488442069665294,0.07488442069665294,-551.5237584308488,551.5237584308488,0.6411405295315682,negative,0.01972272033912617,0.10823864706608885,0.14043760300975722,145.25783529766426,797.1776356417444,12.052295851731497,-0.027845401010441858,0.027845401010441858,-205.0813784419043,205.0813784419043,0.1822151410215224,1.2974811383590945,True
