model,lambda,sum_to_one_constraint,positive_weights_constraint,feature_name,feature_type,donor_name,weight,abs_weight,abs_weight_share,abs_weight_rank
SCM,0.01,True,False,treated__treated_lag_21,treated_lag,,-0.004697381262186502,0.004697381262186502,0.0007540661432938604,220
SCM,0.01,True,False,treated__treated_lag_109,treated_lag,,-0.004603799381646191,0.004603799381646191,0.000739043533077126,221
SCM,0.01,True,False,treated__treated_lag_243,treated_lag,,-0.0045828159937833296,0.0045828159937833296,0.000735675089794406,222
SCM,0.01,True,False,treated__treated_lag_152,treated_lag,,-0.004573891140809912,0.004573891140809912,0.0007342423916407976,223
SCM,0.01,True,False,treated__treated_lag_171,treated_lag,,-0.0045382653845419466,0.0045382653845419466,0.0007285234228938563,224
SCM,0.01,True,False,treated__treated_lag_147,treated_lag,,-0.0045010951585408325,0.0045010951585408325,0.0007225565218905993,225
SCM,0.01,True,False,treated__treated_lag_116,treated_lag,,-0.00440647617034114,0.00440647617034114,0.0007073674257683701,226
SCM,0.01,True,False,treated__treated_lag_101,treated_lag,,-0.004357051423365984,0.004357051423365984,0.0006994333181763703,227
SCM,0.01,True,False,treated__treated_lag_214,treated_lag,,-0.00425743711525953,0.00425743711525953,0.0006834423281037963,228
SCM,0.01,True,False,treated__treated_lag_186,treated_lag,,-0.004212813286263601,0.004212813286263601,0.0006762789073057361,229
SCM,0.01,True,False,treated__treated_lag_62,treated_lag,,-0.004205855045977733,0.004205855045977733,0.0006751619076151395,230
SCM,0.01,True,False,treated__treated_lag_22,treated_lag,,-0.00414161033096587,0.00414161033096587,0.0006648487646590877,231
SCM,0.01,True,False,treated__treated_lag_23,treated_lag,,-0.004106795605012653,0.004106795605012653,0.0006592599898366762,232
SCM,0.01,True,False,treated__treated_lag_110,treated_lag,,-0.004081315313379531,0.004081315313379531,0.0006551696628716371,233
SCM,0.01,True,False,treated__treated_lag_283,treated_lag,,-0.004002601413198265,0.004002601413198265,0.0006425337953913644,234
SCM,0.01,True,False,treated__treated_lag_187,treated_lag,,-0.003971660801195286,0.003971660801195286,0.000637566928394203,235
SCM,0.01,True,False,treated__treated_lag_204,treated_lag,,-0.003966233833716391,0.003966233833716391,0.0006366957424699234,236
SCM,0.01,True,False,treated__treated_lag_263,treated_lag,,-0.003946928049888421,0.003946928049888421,0.0006335966033662677,237
SCM,0.01,True,False,treated__treated_lag_135,treated_lag,,-0.003936210209986019,0.003936210209986019,0.0006318760787274217,238
SCM,0.01,True,False,treated__treated_lag_198,treated_lag,,0.0038318406983203802,0.0038318406983203802,0.0006151217403532488,239
SCM,0.01,True,False,treated__treated_lag_155,treated_lag,,-0.003771442788748896,0.003771442788748896,0.0006054261214133501,240
SCM,0.01,True,False,treated__treated_lag_69,treated_lag,,-0.0037403104286472763,0.0037403104286472763,0.00060042847327641,241
SCM,0.01,True,False,treated__treated_lag_195,treated_lag,,0.003684488347521356,0.003684488347521356,0.0005914674077218405,242
SCM,0.01,True,False,treated__treated_lag_118,treated_lag,,-0.003670606472381593,0.003670606472381593,0.0005892389635177063,243
SCM,0.01,True,False,treated__treated_lag_73,treated_lag,,-0.003654406787969023,0.003654406787969023,0.0005866384435969797,244
SCM,0.01,True,False,treated__treated_lag_141,treated_lag,,-0.0036509624470068627,0.0036509624470068627,0.0005860855268204699,245
SCM,0.01,True,False,treated__treated_lag_211,treated_lag,,-0.003638912880559923,0.003638912880559923,0.0005841512213868978,246
SCM,0.01,True,False,treated__treated_lag_189,treated_lag,,-0.0036151771822151117,0.0036151771822151117,0.0005803409523220174,247
SCM,0.01,True,False,treated__treated_lag_158,treated_lag,,-0.0035645572247844266,0.0035645572247844266,0.0005722149787331313,248
SCM,0.01,True,False,treated__treated_lag_111,treated_lag,,-0.0033452364366779244,0.0033452364366779244,0.0005370076213565961,249
SCM,0.01,True,False,treated__treated_lag_207,treated_lag,,-0.0032672091667279995,0.0032672091667279995,0.0005244819779738613,250
SCM,0.01,True,False,treated__treated_lag_260,treated_lag,,-0.003266718048913427,0.003266718048913427,0.0005244031392985086,251
SCM,0.01,True,False,treated__treated_lag_146,treated_lag,,-0.0032159360487489805,0.0032159360487489805,0.0005162511531437956,252
SCM,0.01,True,False,treated__treated_lag_140,treated_lag,,-0.0032091261423449167,0.0032091261423449167,0.0005151579653500686,253
SCM,0.01,True,False,treated__treated_lag_136,treated_lag,,-0.003174107486557716,0.003174107486557716,0.0005095364538654976,254
SCM,0.01,True,False,treated__treated_lag_205,treated_lag,,-0.003099213146557766,0.003099213146557766,0.0004975137367458713,255
SCM,0.01,True,False,treated__treated_lag_161,treated_lag,,0.003084210340753904,0.003084210340753904,0.0004951053506090733,256
SCM,0.01,True,False,treated__treated_lag_90,treated_lag,,-0.0030841489294035924,0.0030841489294035924,0.0004950954923034559,257
SCM,0.01,True,False,treated__treated_lag_206,treated_lag,,-0.0030768637497892125,0.0030768637497892125,0.0004939260093536173,258
SCM,0.01,True,False,treated__treated_lag_191,treated_lag,,0.003019103022444715,0.003019103022444715,0.0004846537347666829,259
SCM,0.01,True,False,treated__treated_lag_63,treated_lag,,-0.002950326565033149,0.002950326565033149,0.00047361311551628513,260
SCM,0.01,True,False,treated__treated_lag_242,treated_lag,,0.0029111493589299665,0.0029111493589299665,0.00046732403590738316,261
SCM,0.01,True,False,treated__treated_lag_57,treated_lag,,0.002910352316131966,0.002910352316131966,0.0004671960873856043,262
SCM,0.01,True,False,treated__treated_lag_166,treated_lag,,-0.002889489452017774,0.002889489452017774,0.00046384699166554993,263
SCM,0.01,True,False,treated__treated_lag_294,treated_lag,,-0.0028819252898488364,0.0028819252898488364,0.0004626327239117493,264
SCM,0.01,True,False,treated__treated_lag_216,treated_lag,,-0.0028577586177237855,0.0028577586177237855,0.0004587532710361056,265
SCM,0.01,True,False,treated__treated_lag_163,treated_lag,,-0.0028438403009046808,0.0028438403009046808,0.00045651897688387,266
SCM,0.01,True,False,treated__treated_lag_253,treated_lag,,-0.0028402591240597585,0.0028402591240597585,0.00045594409397333385,267
SCM,0.01,True,False,treated__treated_lag_193,treated_lag,,0.0028362775384364776,0.0028362775384364776,0.00045530493382269616,268
SCM,0.01,True,False,treated__treated_lag_194,treated_lag,,0.002795283226906465,0.002795283226906465,0.00044872415600905226,269
SCM,0.01,True,False,treated__treated_lag_254,treated_lag,,-0.002776514849240069,0.002776514849240069,0.00044571128620503846,270
SCM,0.01,True,False,treated__treated_lag_285,treated_lag,,-0.0027605518922506414,0.0027605518922506414,0.00044314876791224386,271
SCM,0.01,True,False,treated__treated_lag_89,treated_lag,,-0.0026910671818935984,0.0026910671818935984,0.00043199445349058726,272
SCM,0.01,True,False,treated__treated_lag_196,treated_lag,,0.002688571914093871,0.002688571914093871,0.0004315938905255641,273
SCM,0.01,True,False,treated__treated_lag_138,treated_lag,,0.002643809079628365,0.002643809079628365,0.00042440815531177096,274
SCM,0.01,True,False,treated__treated_lag_280,treated_lag,,-0.002630654946221214,0.002630654946221214,0.00042229653479534593,275
SCM,0.01,True,False,treated__treated_lag_286,treated_lag,,0.0025270798159253427,0.0025270798159253427,0.00040566971770641074,276
SCM,0.01,True,False,treated__treated_lag_45,treated_lag,,0.002507048286428889,0.002507048286428889,0.0004024540753413205,277
SCM,0.01,True,False,treated__treated_lag_237,treated_lag,,-0.0024835661794976437,0.0024835661794976437,0.00039868451506470454,278
SCM,0.01,True,False,treated__treated_lag_257,treated_lag,,-0.0024393706499715867,0.0024393706499715867,0.0003915898487729096,279
SCM,0.01,True,False,treated__treated_lag_100,treated_lag,,-0.002425602397208764,0.002425602397208764,0.00038937964426080576,280
SCM,0.01,True,False,treated__treated_lag_245,treated_lag,,-0.002422381946868127,0.002422381946868127,0.0003888626684326816,281
SCM,0.01,True,False,treated__treated_lag_42,treated_lag,,-0.002288361956281585,0.002288361956281585,0.0003673485668971311,282
SCM,0.01,True,False,treated__treated_lag_291,treated_lag,,0.0022838506421383915,0.0022838506421383915,0.0003666243699313601,283
SCM,0.01,True,False,treated__treated_lag_154,treated_lag,,-0.002253967060235191,0.002253967060235191,0.00036182718697008953,284
SCM,0.01,True,False,treated__treated_lag_268,treated_lag,,-0.002229591213285781,0.002229591213285781,0.00035791415545897325,285
SCM,0.01,True,False,treated__treated_lag_149,treated_lag,,-0.0021874441917742195,0.0021874441917742195,0.0003511483342090811,286
SCM,0.01,True,False,treated__treated_lag_95,treated_lag,,-0.002182600401524286,0.002182600401524286,0.0003503707651703287,287
SCM,0.01,True,False,treated__treated_lag_201,treated_lag,,0.0021803733167220295,0.0021803733167220295,0.0003500132533666468,288
SCM,0.01,True,False,treated__treated_lag_172,treated_lag,,-0.0021288140716841254,0.0021288140716841254,0.00034173649683213927,289
SCM,0.01,True,False,treated__treated_lag_190,treated_lag,,0.002099617165618895,0.002099617165618895,0.0003370495452895955,290
SCM,0.01,True,False,treated__treated_lag_137,treated_lag,,-0.0020869915764462864,0.0020869915764462864,0.0003350227714761005,291
SCM,0.01,True,False,treated__treated_lag_258,treated_lag,,-0.0020390736910244553,0.0020390736910244553,0.00032733055893510303,292
SCM,0.01,True,False,treated__treated_lag_267,treated_lag,,-0.0020309061997821234,0.0020309061997821234,0.000326019439339368,293
SCM,0.01,True,False,treated__treated_lag_265,treated_lag,,-0.0020028519645568094,0.0020028519645568094,0.0003215159196592208,294
SCM,0.01,True,False,treated__treated_lag_102,treated_lag,,0.001931413384618749,0.001931413384618749,0.0003100479524133157,295
SCM,0.01,True,False,treated__treated_lag_235,treated_lag,,-0.0019197157228170551,0.0019197157228170551,0.00030817013789752025,296
SCM,0.01,True,False,treated__treated_lag_209,treated_lag,,0.0018994331970271401,0.0018994331970271401,0.00030491420333632595,297
SCM,0.01,True,False,treated__treated_lag_246,treated_lag,,-0.0018937919688139012,0.0018937919688139012,0.0003040086223402845,298
SCM,0.01,True,False,treated__treated_lag_202,treated_lag,,0.0017994741716682097,0.0017994741716682097,0.0002888678761312959,299
SCM,0.01,True,False,treated__treated_lag_98,treated_lag,,-0.0017293607172107596,0.0017293607172107596,0.0002776126300176071,300
SCM,0.01,True,False,treated__treated_lag_153,treated_lag,,-0.0017248539146714555,0.0017248539146714555,0.0002768891572953146,301
SCM,0.01,True,False,treated__treated_lag_266,treated_lag,,-0.00148016605412631,0.00148016605412631,0.00023760964792327372,302
SCM,0.01,True,False,treated__treated_lag_234,treated_lag,,-0.0014163690622175564,0.0014163690622175564,0.0002273683775308443,303
SCM,0.01,True,False,treated__treated_lag_197,treated_lag,,0.0013891736251193058,0.0013891736251193058,0.00022300271989667494,304
SCM,0.01,True,False,treated__treated_lag_262,treated_lag,,-0.001351439844013644,0.001351439844013644,0.00021694535192884752,305
SCM,0.01,True,False,treated__treated_lag_59,treated_lag,,-0.0012565538691322884,0.0012565538691322884,0.00020171339668871504,306
SCM,0.01,True,False,treated__treated_lag_107,treated_lag,,-0.0012516164056547618,0.0012516164056547618,0.0002009207903758905,307
SCM,0.01,True,False,treated__treated_lag_44,treated_lag,,0.0012169055468448757,0.0012169055468448757,0.0001953486892471426,308
SCM,0.01,True,False,treated__treated_lag_282,treated_lag,,-0.0011177160745527506,0.0011177160745527506,0.0001794258976635059,309
SCM,0.01,True,False,treated__treated_lag_335,treated_lag,,0.001086623047061086,0.001086623047061086,0.00017443456355300708,310
SCM,0.01,True,False,treated__treated_lag_170,treated_lag,,-0.0010182100964776994,0.0010182100964776994,0.00016345229770776994,311
SCM,0.01,True,False,treated__treated_lag_292,treated_lag,,0.0010178947588422149,0.0010178947588422149,0.00016340167685726767,312
SCM,0.01,True,False,treated__treated_lag_61,treated_lag,,-0.0009680681922988811,0.0009680681922988811,0.0001554030655524196,313
SCM,0.01,True,False,treated__treated_lag_58,treated_lag,,-0.0009457040247358352,0.0009457040247358352,0.00015181296701858376,314
SCM,0.01,True,False,treated__treated_lag_64,treated_lag,,-0.0009395490820869848,0.0009395490820869848,0.0001508249199331204,315
SCM,0.01,True,False,treated__treated_lag_113,treated_lag,,-0.0009293421325497037,0.0009293421325497037,0.00014918640803834822,316
SCM,0.01,True,False,treated__treated_lag_284,treated_lag,,-0.0009056009807505636,0.0009056009807505636,0.00014537526353563466,317
SCM,0.01,True,False,treated__treated_lag_203,treated_lag,,0.0008558290580111781,0.0008558290580111781,0.00013738542414862723,318
SCM,0.01,True,False,treated__treated_lag_114,treated_lag,,-0.0008537346717101962,0.0008537346717101962,0.00013704921430905936,319
SCM,0.01,True,False,treated__treated_lag_139,treated_lag,,0.0008305544908656769,0.0008305544908656769,0.0001333281219397879,320
SCM,0.01,True,False,treated__treated_lag_200,treated_lag,,0.0008186273980803436,0.0008186273980803436,0.0001314134770865494,321
SCM,0.01,True,False,treated__treated_lag_188,treated_lag,,-0.0008121568433338364,0.0008121568433338364,0.0001303747650914325,322
SCM,0.01,True,False,treated__treated_lag_112,treated_lag,,0.0007564542804058918,0.0007564542804058918,0.00012143288567943279,323
SCM,0.01,True,False,treated__treated_lag_236,treated_lag,,0.0007309268510150759,0.0007309268510150759,0.00011733499173501431,324
SCM,0.01,True,False,treated__treated_lag_103,treated_lag,,0.0007040147404970293,0.0007040147404970293,0.0001130148162471095,325
SCM,0.01,True,False,treated__treated_lag_208,treated_lag,,-0.0006967794527752251,0.0006967794527752251,0.00011185334239530153,326
SCM,0.01,True,False,treated__treated_lag_142,treated_lag,,0.0006770926490593434,0.0006770926490593434,0.0001086930385316743,327
SCM,0.01,True,False,treated__treated_lag_264,treated_lag,,-0.0005269119313523075,0.0005269119313523075,8.458467085241644e-05,328
SCM,0.01,True,False,treated__treated_lag_199,treated_lag,,-0.0005225523609866964,0.0005225523609866964,8.388483317083887e-05,329
SCM,0.01,True,False,treated__treated_lag_92,treated_lag,,-0.0003786390299513262,0.0003786390299513262,6.078256310900849e-05,330
SCM,0.01,True,False,treated__treated_lag_145,treated_lag,,-0.0003750711401067563,0.0003750711401067563,6.020981314799302e-05,331
SCM,0.01,True,False,treated__treated_lag_148,treated_lag,,-0.0003510364638213805,0.0003510364638213805,5.63515494388655e-05,332
SCM,0.01,True,False,treated__treated_lag_56,treated_lag,,-0.00032614865100991574,0.00032614865100991574,5.235633253517623e-05,333
SCM,0.01,True,False,treated__treated_lag_99,treated_lag,,0.0003173843517786873,0.0003173843517786873,5.094940792099461e-05,334
SCM,0.01,True,False,treated__treated_lag_168,treated_lag,,0.00020873878686003067,0.00020873878686003067,3.3508638787841496e-05,335
SCM,0.01,True,False,treated__treated_lag_244,treated_lag,,-9.713730107225628e-05,9.713730107225628e-05,1.5593358490861767e-05,336
SCM,0.01,True,False,treated__treated_lag_88,treated_lag,,7.783422918892884e-05,7.783422918892884e-05,1.2494654733098329e-05,337
SCM,0.01,True,False,treated__treated_lag_143,treated_lag,,-5.0388353758677035e-05,5.0388353758677035e-05,8.08879447184709e-06,338
