timestep,action_normalized,requested_battery_power_kw,actual_battery_power_kw,requested_delta_soe_kwh,actual_delta_soe_kwh,soe_kwh,soc,capacity_kwh,power_battery_kw,load_kwh,pv_kwh,net_load_kwh,grid_energy_kwh,grid_buy_kwh,grid_sell_kwh,price,grid_emissions,baseline_step_profit,baseline_step_emissions,reward_profit_component,reward_emission_component,step_profit,total_profit,step_emissions,total_emissions,penalty_soe,penalty_aging,penalty_grid,raw_reward,reward,decision_time_seconds
0,-0.6571715474128723,-1.856358454737915,0.0,-0.9281792273689575,0.0,0.0,0.0,8.474309921264648,2.824769973754883,2.105,0.0,2.105,2.105,2.105,0.0,0.24614,1.0100194492761367,-0.5181247,2.126090940726268,0.0,0.0,-0.5181247,-0.5181247,2.126090940726268,2.126090940726268,0.9281792273689575,0.0,0.0,0.0,0.0,0.01408203700066224
1,-0.7095343470573425,-2.0042713189153574,0.0,-1.0021356594576787,0.0,0.0,0.0,8.474309921264648,2.824769973754883,2.036,0.0,2.036,2.036,2.036,0.0,0.2427899999999999,1.0086042505143096,-0.4943204399999998,2.0535182540471344,0.0,0.0,-0.4943204399999998,-1.0124451399999999,2.0535182540471344,4.179609194773402,1.0021356594576787,0.0,0.0,0.0,0.0,0.008312017999742238
2,-0.5937649607658386,-1.677249432639087,0.0,-0.8386247163195435,0.0,0.0,0.0,8.474309921264648,2.824769973754883,1.854,0.0,1.854,1.854,1.854,0.0,0.2410399999999999,1.0058577644337745,-0.4468881599999998,1.864860295260218,0.0,0.0,-0.4468881599999998,-1.4593332999999997,1.864860295260218,6.04446949003362,0.8386247163195435,0.0,0.0,0.0,0.0,0.008122148000438756
3,-0.7019449472427368,-1.9828330102002383,0.0,-0.9914165051001191,0.0,0.0,0.0,8.474309921264648,2.824769973754883,1.807,0.0,1.807,1.807,1.807,0.0,0.24123,1.0084493370808598,-0.43590260999999997,1.8222679521051137,0.0,0.0,-0.43590260999999997,-1.8952359099999998,1.8222679521051137,7.866737442138734,0.9914165051001191,0.0,0.0,0.0,0.0,0.008279628999844135
4,-0.2665711045265198,-0.7530020519371874,0.0,-0.3765010259685937,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.728,0.0,0.728,0.728,0.728,0.0,0.2365399999999999,1.0069211806071423,-0.1722011199999999,0.7330386194819996,0.0,0.0,-0.1722011199999999,-2.06743703,0.7330386194819996,8.599776061620734,0.3765010259685937,0.0,0.0,0.0,0.0,0.008137092000652046
5,-0.5212984085083008,-1.472548091720455,0.0,-0.7362740458602275,0.0,0.0,0.0,8.474309921264648,2.824769973754883,1.181,0.0,1.181,1.181,1.181,0.0,0.23507,1.0086558883254595,-0.27761767000000004,1.1912226041123677,0.0,0.0,-0.27761767000000004,-2.3450547,1.1912226041123677,9.7909986657331,0.7362740458602275,0.0,0.0,0.0,0.0,0.008189425999262312
6,-0.9573692083358765,-2.7043477935046667,0.0,-1.3521738967523333,0.0,0.0,0.0,8.474309921264648,2.824769973754883,1.8010000000000002,0.0,1.8010000000000002,1.8010000000000002,1.8010000000000002,0.0,0.23101,1.0118638873431471,-0.41604901,1.8223668611050081,0.0,0.0,-0.41604901,-2.76110371,1.8223668611050081,11.613365526838109,1.3521738967523333,0.0,0.0,0.0,0.0,0.008145537000018521
7,-0.43616268038749695,-1.232059243231049,0.0,-0.6160296216155245,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.665,0.0,0.665,0.665,0.665,0.0,0.22352,1.014524848298966,-0.14864080000000002,0.6746590241188124,0.0,0.0,-0.14864080000000002,-2.90974451,0.6746590241188124,12.288024550956921,0.6160296216155245,0.0,0.0,0.0,0.0,0.008241425000051095
8,-0.18280842900276184,-0.5163917611963029,0.0,-0.25819588059815146,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.076,0.0,0.076,0.076,0.076,0.0,0.23591,1.0172455154739266,-0.01792916,0.07731065917601843,0.0,0.0,-0.01792916,-2.92767367,0.07731065917601843,12.36533521013294,0.25819588059815146,0.0,0.0,0.0,0.0,0.008100555000055465
9,-0.7271075248718262,-2.053911503949166,0.0,-1.026955751974583,0.0,0.0,0.0,8.474309921264648,2.824769973754883,1.09,0.0,1.09,1.09,1.09,0.0,0.2391499999999999,1.020054935136801,-0.2606734999999999,1.111859879299113,0.0,0.0,-0.2606734999999999,-3.1883471699999997,1.111859879299113,13.477195089432053,1.026955751974583,0.0,0.0,0.0,0.0,0.008099239999864949
10,-0.5836530327796936,-1.6486855620870529,0.0,-0.8243427810435264,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.657,0.0,0.657,0.657,0.657,0.0,0.24173,1.0237680164947986,-0.15881661,0.6726155868370828,0.0,0.0,-0.15881661,-3.34716378,0.6726155868370828,14.149810676269135,0.8243427810435264,0.0,0.0,0.0,0.0,0.00807211100072891
11,-0.4863888919353485,-1.373936737506881,0.0,-0.6869683687534405,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.337,0.0,0.337,0.337,0.337,0.0,0.2405499999999999,1.0275343493455449,-0.08106534999999997,0.34627907572944866,0.0,0.0,-0.08106534999999997,-3.4282291299999996,0.34627907572944866,14.496089751998584,0.6869683687534405,0.0,0.0,0.0,0.0,0.008040925999921456
12,-0.3342779576778412,-0.9442583377364713,0.0,-0.47212916886823564,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.048,0.0,0.048,0.048,0.048,0.0,0.2397599999999999,1.0269066272037537,-0.011508479999999995,0.049291518105780176,0.0,0.0,-0.011508479999999995,-3.4397376099999994,0.049291518105780176,14.545381270104365,0.47212916886823564,0.0,0.0,0.0,0.0,0.008123147999867797
13,-0.3534071743488312,-0.9982939746101351,0.0,-0.49914698730506757,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.101,0.0,0.101,0.101,0.101,0.0,0.24155,1.026269222972372,-0.02439655,0.10365319152020958,0.0,0.0,-0.02439655,-3.4641341599999995,0.10365319152020958,14.649034461624574,0.49914698730506757,0.0,0.0,0.0,0.0,0.007989795999492344
14,-0.3310750722885132,-0.9352109232593193,0.0,-0.46760546162965966,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.05,0.006,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.0,0.2415999999999999,0.9829095984224372,-0.010630399999999996,0.04324802233058724,0.0,0.0,-0.010630399999999996,-3.4747645599999997,0.04324802233058724,14.692282483955161,0.46760546162965966,0.0,0.0,0.0,0.0,0.007980461999977706
15,-0.32410940527915955,-0.9155345162441222,0.0,-0.4577672581220611,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.219,0.038,0.181,0.181,0.181,0.0,0.24414,0.8853690005234656,-0.04418934,0.16025178909474727,0.0,0.0,-0.04418934,-3.5189538999999996,0.16025178909474727,14.852534273049908,0.4577672581220611,0.0,0.0,0.0,0.0,0.00821516599989991
16,-0.3625750243663788,-1.0241910420635918,0.0,-0.5120955210317959,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.334,0.088,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.0,0.2443,0.764925419697913,-0.06009780000000001,0.1881716532456866,0.0,0.0,-0.06009780000000001,-3.5790516999999995,0.1881716532456866,15.040705926295596,0.5120955210317959,0.0,0.0,0.0,0.0,0.0080380179997519
17,-0.0845847800374031,-0.2389325468863177,0.0,-0.11946627344315885,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.164,0.175,-0.010999999999999982,-0.010999999999999982,0.0,0.010999999999999982,0.2478699999999999,0.6733344658523692,0.0005499999999999992,0.0,0.0,0.0,0.0005499999999999992,-3.5785016999999995,0.0,15.040705926295596,0.11946627344315885,0.0,0.0,0.0,0.0,0.008056425000177114
18,-0.06956572085618973,-0.19650715947717856,0.0,-0.09825357973858928,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.374,0.281,0.09299999999999997,0.09299999999999997,0.09299999999999997,0.0,0.2495899999999999,0.6071251098686018,-0.02321186999999998,0.05646263521777995,0.0,0.0,-0.02321186999999998,-3.6017135699999994,0.05646263521777995,15.097168561513376,0.09825357973858928,0.0,0.0,0.0,0.0,0.00805838899941591
19,0.2824956476688385,0.7979852232513736,0.7979852232513736,0.3989926116256868,0.3989926116256868,0.3989926116256868,0.04708260794480642,8.474309921264648,2.824769973754883,0.201,0.419,-0.21799999999999997,0.1809926116256868,0.1809926116256868,0.0,0.2495,0.5511416541741138,0.0109,0.0,-0.05605765660060886,-0.09975256736467396,-0.04515765660060886,-3.646871226600608,0.09975256736467396,15.19692112887805,0.0,0.0,0.0,-0.07790511198264141,-0.19317069838425943,0.008071018000009644
20,0.5161576867103577,1.458026735142198,1.458026735142198,0.729013367571099,0.729013367571099,1.1280059791967858,0.13310888906319937,8.474309921264648,2.824769973754883,0.077,0.581,-0.504,0.22501336757109902,0.22501336757109902,0.0,0.2497599999999999,0.5152824216937024,0.0252,0.0,-0.08139933868455768,-0.1159454329554911,-0.05619933868455767,-3.7030705652851656,0.1159454329554911,15.312866561833541,0.0,0.0,0.0,-0.09867238582002438,-0.2446644795830887,0.008243462999416806
21,0.4330417811870575,1.223243420878532,1.223243420878532,0.611621710439266,0.611621710439266,1.7396276896360519,0.20528251926104227,8.474309921264648,2.824769973754883,0.38,0.619,-0.239,0.37262171043926606,0.37262171043926606,0.0,0.2463199999999999,0.491872742745213,0.01195,0.0,-0.10373417971539999,-0.18328246272017434,-0.09178417971539998,-3.7948547450005656,0.18328246272017434,15.496149024553716,0.0,0.0,0.0,-0.14350832121778717,-0.35583804359037996,0.008069778000390215
22,0.688376247882843,1.9445045556655032,1.9445045556655032,0.9722522778327516,0.9722522778327516,2.7118799674688034,0.3200118939081828,8.474309921264648,2.824769973754883,0.051,0.681,-0.63,0.3422522778327516,0.3422522778327516,0.0,0.2477599999999999,0.4796571730450639,0.0315,0.0,-0.1162964243558425,-0.1641637600534914,-0.0847964243558425,-3.879651169356408,0.1641637600534914,15.660312784607207,0.0,0.0,0.0,-0.14023009220466695,-0.34770946548026727,0.008152740000696213
23,0.5753739476203918,1.6252990509188976,1.6252990509188976,0.8126495254594488,0.8126495254594488,3.5245294929282522,0.41590755184491474,8.474309921264648,2.824769973754883,0.11,0.488,-0.378,0.4346495254594488,0.4346495254594488,0.0,0.2481,0.4779418295059281,0.0189,0.0,-0.12673654726648925,-0.20773718939197244,-0.10783654726648924,-3.9874877166228972,0.20773718939197244,15.86804997399918,0.0,0.0,0.0,-0.16723686832923085,-0.41467449091084196,0.00811305600018386
24,0.6855685710906982,1.9365735145670442,1.9365735145670442,0.9682867572835221,0.9682867572835221,4.492816250211774,0.5301689803600311,8.474309921264648,2.824769973754883,0.043,0.513,-0.47000000000000003,0.49828675728352206,0.49828675728352206,0.0,0.24708,0.4804785369786671,0.023500000000000004,0.0,-0.14661669198961264,-0.23941609213543089,-0.12311669198961263,-4.1106044086125095,0.23941609213543089,16.10746606613461,0.0,0.0,0.0,-0.19301639206252175,-0.4785964656932284,0.008131276999847614
25,0.5077728629112244,1.434341536639181,1.434341536639181,0.7171707683195905,0.7171707683195905,5.209987018531365,0.6147977908452352,8.474309921264648,2.824769973754883,0.109,0.125,-0.016,0.7011707683195905,0.7011707683195905,0.0,0.24778,0.4863975210817249,0.0008,0.0,-0.17453609297422812,-0.34104772356561724,-0.17373609297422812,-4.284340501586738,0.34104772356561724,16.448513789700225,0.0,0.0,0.0,-0.2577919082699227,-0.6392114931996725,0.00807583300047554
26,0.9496292471885681,2.6824841836577207,2.6824841836577207,1.3412420918288603,1.3412420918288603,6.551229110360225,0.7730693320433298,8.474309921264648,2.824769973754883,0.292,0.95,-0.6579999999999999,0.6832420918288604,0.6832420918288604,0.0,0.24747,0.4944175186259443,0.0329,0.0,-0.2019819204648881,-0.33780685966282475,-0.1690819204648881,-4.453422422051625,0.33780685966282475,16.78632064936305,0.0,0.0,0.0,-0.2698943900638564,-0.6692203693930329,0.00804496199998539
27,0.9914455413818359,2.8006055959085643,2.8006055959085643,1.4003027979542821,1.4003027979542821,7.951531908314507,0.9383102556069692,8.474309921264648,2.824769973754883,0.109,1.156,-1.047,0.3533027979542822,0.3533027979542822,0.0,0.24686,0.505524489067969,0.05235,0.0,-0.1395663287029941,-0.1786032164221224,-0.0872163287029941,-4.54063875075462,0.1786032164221224,16.96492386578517,0.0,0.0,0.0,-0.15908477256255826,-0.39446084905259793,0.008041240000238759
28,0.9941561222076416,2.808262363236736,1.0455560259002823,1.404131181618368,0.5227780129501411,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.042,1.056,-1.014,-0.49122198704985887,0.0,0.49122198704985887,0.24608,0.5231878478444328,0.0507,0.0,-0.026138900647507058,0.0,0.024561099352492944,-4.516077651402127,0.0,16.96492386578517,0.8813531686682268,0.0,0.0,-0.013069450323753529,-0.03240653639135242,0.007972480999342224
29,0.9677835702896118,2.7337659704473936,0.0,1.3668829852236968,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.107,0.7,-0.593,-0.593,0.0,0.593,0.24794,0.5522050703474822,0.02965,0.0,0.0,0.0,0.02965,-4.486427651402127,0.0,16.96492386578517,1.3668829852236968,0.0,0.0,0.0,0.0,0.008017054999982065
30,0.9292386770248413,2.624885513311483,0.0,1.3124427566557415,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.043,0.6,-0.5569999999999999,-0.5569999999999999,0.0,0.5569999999999999,0.24488,0.5936363453872878,0.02785,0.0,0.0,0.0,0.02785,-4.458577651402127,0.0,16.96492386578517,1.3124427566557415,0.0,0.0,0.0,0.0,0.007992258999365731
31,0.5276673436164856,1.4905388683788487,0.0,0.7452694341894244,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.409,0.2,0.20899999999999996,0.20899999999999996,0.20899999999999996,0.0,0.24619,0.6451386072829232,-0.05145370999999999,0.13483396892213093,0.0,0.0,-0.05145370999999999,-4.510031361402127,0.13483396892213093,17.0997578347073,0.7452694341894244,0.0,0.0,0.0,0.0,0.008039406999159837
32,0.48902392387390137,1.3813800966067902,0.0,0.6906900483033951,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.133,0.044,0.08900000000000001,0.08900000000000001,0.08900000000000001,0.0,0.25026,0.7102474324165585,-0.02227314,0.06321202148507371,0.0,0.0,-0.02227314,-4.532304501402127,0.06321202148507371,17.162969856192376,0.6906900483033951,0.0,0.0,0.0,0.0,0.008105017999696429
33,0.3912091553211212,1.1050758754091135,0.0,0.5525379377045567,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.099,0.006,0.093,0.093,0.093,0.0,0.2547899999999999,0.7911170857221032,-0.02369546999999999,0.0735738889721556,0.0,0.0,-0.02369546999999999,-4.555999971402127,0.0735738889721556,17.236543745164532,0.5525379377045567,0.0,0.0,0.0,0.0,0.008065758999691752
34,0.2705991566181183,0.7643803725382554,0.0,0.3821901862691277,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.087,0.0,0.087,0.087,0.087,0.0,0.25563,0.8799518713975207,-0.022239810000000002,0.0765558128115843,0.0,0.0,-0.022239810000000002,-4.578239781402127,0.0765558128115843,17.313099557976116,0.3821901862691277,0.0,0.0,0.0,0.0,0.008025240999813832
35,0.26249924302101135,0.7414999798191388,0.0,0.3707499899095694,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.087,0.0,0.087,0.087,0.087,0.0,0.26869,0.9532210843744392,-0.023376029999999996,0.0829302343405762,0.0,0.0,-0.023376029999999996,-4.601615811402127,0.0829302343405762,17.396029792316693,0.3707499899095694,0.0,0.0,0.0,0.0,0.007991778000359773
36,0.06222967803478241,0.17578452598908711,0.0,0.08789226299454356,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.385,0.0,0.385,0.385,0.385,0.0,0.26531,0.9756076891895212,-0.10214435,0.3756089603379657,0.0,0.0,-0.10214435,-4.703760161402126,0.3756089603379657,17.77163875265466,0.08789226299454356,0.0,0.0,0.0,0.0,0.00843792600062443
37,0.13305416703224182,0.3758474159156435,0.0,0.18792370795782176,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.211,0.0,0.211,0.211,0.211,0.0,0.2601799999999999,0.971741308079672,-0.05489797999999998,0.2050374160048108,0.0,0.0,-0.05489797999999998,-4.758658141402126,0.2050374160048108,17.97667616865947,0.18792370795782176,0.0,0.0,0.0,0.0,0.008349425999767845
38,0.07875274121761322,0.22245837874240237,0.0,0.11122918937120119,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.329,0.0,0.329,0.329,0.329,0.0,0.25828,0.9758610372004752,-0.08497412,0.32105828123895636,0.0,0.0,-0.08497412,-4.843632261402126,0.32105828123895636,18.297734449898424,0.11122918937120119,0.0,0.0,0.0,0.0,0.008169814000211773
39,0.04385028034448624,0.12386695525783864,0.0,0.06193347762891932,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.374,0.0,0.374,0.374,0.374,0.0,0.25443,0.9792997926867392,-0.09515681999999999,0.36625812246484046,0.0,0.0,-0.09515681999999999,-4.938789081402126,0.36625812246484046,18.663992572363266,0.06193347762891932,0.0,0.0,0.0,0.0,0.008150591999765311
40,-0.016535593196749687,-0.04670924716040403,-0.04670924716040403,-0.023354623580202016,-0.023354623580202016,8.450955297684446,0.9972440678005418,8.474309921264648,2.824769973754883,0.447,0.0,0.447,0.423645376419798,0.423645376419798,0.0,0.25343,0.988817286754306,-0.11328321,0.4420013271791748,0.005918762253930593,0.023093455521743467,-0.1073644477460694,-5.046153529148195,0.4189078716574313,19.082900444020698,0.0,0.0,0.0,0.01450610888783703,0.03596882301287187,0.008086573000582575
41,-0.0737469345331192,-0.2083181263256222,-0.2083181263256222,-0.1041590631628111,-0.1041590631628111,8.346796234521635,0.9849529120450219,8.474309921264648,2.824769973754883,0.549,0.0,0.549,0.44484093683718895,0.44484093683718895,0.0,0.25186,1.007019615184647,-0.13827114,0.5528537687363713,0.026233501648185595,0.10489021970420731,-0.11203763835181439,-5.158191167500009,0.44796354903216395,19.53086399305286,0.0,0.0,0.0,0.06556186067619646,0.16256481881464058,0.00807201800034818
42,0.2032473087310791,0.5741268949500409,0.2550273734860262,0.28706344747502044,0.1275136867430131,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.136,0.0,0.136,0.2635136867430131,0.2635136867430131,0.0,0.25261,1.014944405514559,-0.034354960000000004,0.13803243914998,-0.032211232408152546,-0.12941930298635715,-0.06656619240815255,-5.224757359908161,0.26745174213633716,19.7983157351892,0.15954976073200733,0.0,0.0,-0.08081526769725485,-0.20038661525405457,0.008053257999563357
43,0.1663980782032013,0.47003629499891986,0.0,0.23501814749945993,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.288,0.0,0.288,0.288,0.288,0.0,0.25224,1.0254639958547531,-0.07264512,0.29533363080616887,0.0,0.0,-0.07264512,-5.297402479908161,0.29533363080616887,20.09364936599537,0.23501814749945993,0.0,0.0,0.0,0.0,0.007980850999956601
44,0.21285010874271393,0.60125259608688,0.0,0.30062629804344,0.0,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.181,0.0,0.181,0.181,0.181,0.0,0.25568,1.0319929516020192,-0.04627808,0.18679072423996548,0.0,0.0,-0.04627808,-5.343680559908162,0.18679072423996548,20.280440090235334,0.30062629804344,0.0,0.0,0.0,0.0,0.007997165999768185
45,-0.15743137896060944,-0.4447074322147557,-0.4447074322147557,-0.22235371610737786,-0.22235371610737786,8.25195620515727,0.9737614368398985,8.474309921264648,2.824769973754883,0.651,0.0,0.651,0.42864628389262216,0.42864628389262216,0.0,0.25014,1.018526317611198,-0.16284114,0.6630606327648899,0.055619558547099504,0.2264731116740133,-0.10722158145290049,-5.450902141361062,0.4365875210908766,20.717027611326213,0.0,0.0,0.0,0.1410463351105564,0.34973339187186264,0.008241203000579844
46,0.19166770577430725,0.5414171802097485,0.4447074322147557,0.27070859010487425,0.22235371610737786,8.474309921264648,1.0,8.474309921264648,2.824769973754883,0.09,0.0,0.09,0.31235371610737783,0.31235371610737783,0.0,0.25219,1.019959266870608,-0.0226971,0.09179633401835471,-0.05607538366511963,-0.22679173326683635,-0.07877248366511963,-5.529674625026181,0.31858806728519107,21.035615678611403,0.048354873997496384,0.0,0.0,-0.141433558465978,-0.3506935369007813,0.00810485200054245
47,-0.5818755626678467,-1.643664617885861,-1.643664617885861,-0.8218323089429305,-0.8218323089429305,7.652477612321718,0.9030207395553589,8.474309921264648,2.824769973754883,1.149,0.0,1.149,0.32716769105706955,0.32716769105706955,0.0,0.2501,1.020208234888652,-0.2873649,1.1722192618870613,0.20554026046662688,0.8384400892811326,-0.08182463953337309,-5.611499264559554,0.33377917260592876,21.369394851217333,0.0,0.0,0.0,0.5219901748738798,1.2943079608508417,0.008180166999409266
