timestep,action_normalized,requested_battery_power_kw,actual_battery_power_kw,requested_delta_soe_kwh,actual_delta_soe_kwh,soe_kwh,soc,capacity_kwh,power_battery_kw,load_kwh,pv_kwh,net_load_kwh,grid_energy_kwh,grid_buy_kwh,grid_sell_kwh,price,grid_emissions,baseline_step_profit,baseline_step_emissions,reward_profit_component,reward_emission_component,step_profit,total_profit,step_emissions,total_emissions,penalty_soe,penalty_aging,penalty_grid,raw_reward,reward,decision_time_seconds
0,-0.9998258948326111,-0.7407093054865044,0.0,-0.3703546527432522,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.965,0.0,0.965,0.965,0.965,0.0,0.24614,1.0100194492761367,-0.2375251,0.9746687685514719,0.0,0.0,-0.2375251,-0.2375251,0.9746687685514719,0.9746687685514719,0.3703546527432522,0.0,0.0,0.0,0.0,0.013742993000050774
1,-0.9998390674591064,-0.7407190642725823,0.0,-0.37035953213629114,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.927,0.0,0.927,0.927,0.927,0.0,0.2427899999999999,1.0086042505143096,-0.22506632999999993,0.934976140226765,0.0,0.0,-0.22506632999999993,-0.4625914299999999,0.934976140226765,1.9096449087782368,0.37035953213629114,0.0,0.0,0.0,0.0,0.008136358999763615
2,-0.9999997019767761,-0.7408380684738489,0.0,-0.37041903423692446,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,1.359,0.0,1.359,1.359,1.359,0.0,0.2410399999999999,1.0058577644337745,-0.32757335999999987,1.3669607018654995,0.0,0.0,-0.32757335999999987,-0.7901647899999997,1.3669607018654995,3.2766056106437365,0.37041903423692446,0.0,0.0,0.0,0.0,0.008067914001003373
3,-0.29892247915267944,-0.2214532180770874,0.0,-0.1107266090385437,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.06,0.0,0.06,0.06,0.06,0.0,0.24123,1.0084493370808598,-0.0144738,0.06050696022485159,0.0,0.0,-0.0144738,-0.8046385899999997,0.06050696022485159,3.3371125708685883,0.1107266090385437,0.0,0.0,0.0,0.0,0.008040767001148197
4,-0.279315710067749,-0.20692777281027475,0.0,-0.10346388640513737,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.059,0.0,0.059,0.059,0.059,0.0,0.2365399999999999,1.0069211806071423,-0.013955859999999994,0.059408349655821396,0.0,0.0,-0.013955859999999994,-0.8185944499999998,0.059408349655821396,3.39652092052441,0.10346388640513737,0.0,0.0,0.0,0.0,0.008045006999964244
5,-0.32402053475379944,-0.2400468186523952,0.0,-0.1200234093261976,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.056,0.0,0.056,0.056,0.056,0.0,0.23507,1.0086558883254595,-0.01316392,0.05648472974622573,0.0,0.0,-0.01316392,-0.8317583699999997,0.05648472974622573,3.4530056502706357,0.1200234093261976,0.0,0.0,0.0,0.0,0.008022525000342284
6,-0.3340802490711212,-0.24749944019769288,0.0,-0.12374972009884644,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.067,0.0,0.067,0.067,0.067,0.0,0.23101,1.0118638873431471,-0.01547767,0.06779488045199086,0.0,0.0,-0.01547767,-0.8472360399999997,0.06779488045199086,3.5208005307226267,0.12374972009884644,0.0,0.0,0.0,0.0,0.007970433000082267
7,-0.24908798933029175,-0.18453391989088175,0.0,-0.09226695994544087,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.065,0.0,0.065,0.065,0.065,0.0,0.22352,1.014524848298966,-0.0145288,0.06594411513943278,0.0,0.0,-0.0145288,-0.8617648399999998,0.06594411513943278,3.5867446458620593,0.09226695994544087,0.0,0.0,0.0,0.0,0.00810741399982362
8,-0.3552476763725281,-0.26318108082772085,0.0,-0.13159054041386042,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.121,0.0,0.121,0.121,0.121,0.0,0.23591,1.0172455154739266,-0.02854511,0.12308670737234512,0.0,0.0,-0.02854511,-0.8903099499999998,0.12308670737234512,3.7098313532344043,0.13159054041386042,0.0,0.0,0.0,0.0,0.008023303000300075
9,-0.2946787476539612,-0.21830929929349452,0.0,-0.10915464964674726,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.063,0.0,0.063,0.063,0.063,0.0,0.2391499999999999,1.020054935136801,-0.015066449999999993,0.06426346091361845,0.0,0.0,-0.015066449999999993,-0.9053763999999997,0.06426346091361845,3.7740948141480226,0.10915464964674726,0.0,0.0,0.0,0.0,0.007989988000190351
10,-0.9788038730621338,-0.7251353868412593,0.0,-0.36256769342062967,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.478,0.0,0.478,0.478,0.478,0.0,0.24173,1.0237680164947986,-0.11554694,0.48936111188451376,0.0,0.0,-0.11554694,-1.0209233399999997,0.48936111188451376,4.263455926032536,0.36256769342062967,0.0,0.0,0.0,0.0,0.008006117999684648
11,-1.0,-0.7408382892608643,0.0,-0.37041914463043213,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,1.856,0.0,1.856,1.856,1.856,0.0,0.2405499999999999,1.0275343493455449,-0.4464607999999998,1.9071037523853314,0.0,0.0,-0.4464607999999998,-1.4673841399999996,1.9071037523853314,6.170559678417868,0.37041914463043213,0.0,0.0,0.0,0.0,0.007962932000737055
12,-1.0,-0.7408382892608643,0.0,-0.37041914463043213,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,1.841,0.0,1.841,1.841,1.841,0.0,0.2397599999999999,1.0269066272037537,-0.4413981599999998,1.8905351006821105,0.0,0.0,-0.4413981599999998,-1.9087822999999995,1.8905351006821105,8.061094779099978,0.37041914463043213,0.0,0.0,0.0,0.0,0.007959414000652032
13,-0.5731576085090637,-0.42461710216470294,0.0,-0.21230855108235147,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.082,0.0,0.082,0.082,0.082,0.0,0.24155,1.026269222972372,-0.0198071,0.0841540762837345,0.0,0.0,-0.0198071,-1.9285893999999995,0.0841540762837345,8.145248855383713,0.21230855108235147,0.0,0.0,0.0,0.0,0.008042414001465659
14,-0.5553357601165771,-0.4114139944901467,0.0,-0.20570699724507335,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.057,0.0,0.057,0.057,0.057,0.0,0.2415999999999999,0.9829095984224372,-0.013771199999999994,0.05602584711007892,0.0,0.0,-0.013771199999999994,-1.9423605999999995,0.05602584711007892,8.20127470249379,0.20570699724507335,0.0,0.0,0.0,0.0,0.007946896001158166
15,-0.5351660251617432,-0.39647148255136244,0.0,-0.19823574127568122,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.072,0.0,0.072,0.072,0.072,0.0,0.24414,0.8853690005234656,-0.01757808,0.06374656803768952,0.0,0.0,-0.01757808,-1.9599386799999996,0.06374656803768952,8.26502127053148,0.19823574127568122,0.0,0.0,0.0,0.0,0.007953043999805232
16,-0.3632591664791107,-0.26911629945271187,0.0,-0.13455814972635594,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.057,0.013,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.0,0.2443,0.764925419697913,-0.0107492,0.033656718466708174,0.0,0.0,-0.0107492,-1.9706878799999996,0.033656718466708174,8.29867798899819,0.13455814972635594,0.0,0.0,0.0,0.0,0.00795163600014348
17,-0.18313758075237274,-0.1356753320239612,0.0,-0.0678376660119806,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.042,0.031,0.011000000000000003,0.011000000000000003,0.011000000000000003,0.0,0.2478699999999999,0.6733344658523692,-0.0027265699999999993,0.0074066791243760635,0.0,0.0,-0.0027265699999999993,-1.9734144499999997,0.0074066791243760635,8.306084668122566,0.0678376660119806,0.0,0.0,0.0,0.0,0.007940637000501738
18,0.001204516040161252,0.0008923516025803324,0.0008923516025803324,0.0004461758012901662,0.0004461758012901662,0.0004461758012901662,0.00020075267336020866,2.2225148677825928,0.7408382892608643,0.058,0.05,0.008,0.008446175801290166,0.008446175801290166,0.0,0.2495899999999999,0.6071251098686018,-0.001996719999999999,0.004857000878948814,-0.00011136101824401256,-0.0002708845323790036,-0.0021080810182440117,-1.9755225310182438,0.005127885411327818,8.311212553533894,0.0,0.0,0.0,-0.0001911227753115081,-0.0018434396045306774,0.007970413998918957
19,0.19648154079914093,0.14556104855697427,0.14556104855697427,0.07278052427848714,0.07278052427848714,0.0732267000797773,0.0329476761398837,2.2225148677825928,0.7408382892608643,0.067,0.1,-0.033,0.039780524278487134,0.039780524278487134,0.0,0.2495,0.5511416541741138,0.0016500000000000002,0.0,-0.01157524080748254,-0.021924703954758894,-0.00992524080748254,-1.9854477718257264,0.021924703954758894,8.333137257488653,0.0,0.0,0.0,-0.016749972381120717,-0.16155878027527634,0.007987414001036086
20,0.2577759623527527,0.19097030296198625,0.19097030296198625,0.09548515148099312,0.09548515148099312,0.16871185156077043,0.07591033653200914,2.2225148677825928,0.7408382892608643,0.059,0.094,-0.035,0.06048515148099312,0.06048515148099312,0.0,0.2497599999999999,0.5152824216937024,0.0017500000000000003,0.0,-0.016856771433892838,-0.031166935331636565,-0.015106771433892836,-2.0005545432596192,0.031166935331636565,8.36430419282029,0.0,0.0,0.0,-0.0240118533827647,-0.23160191888081627,0.007971970000653528
21,0.4265510141849518,0.3160053236312663,0.31600532363126627,0.15800266181563316,0.15800266181563313,0.32671451337640356,0.1470021722295011,2.2225148677825928,0.7408382892608643,0.04,0.106,-0.066,0.09200266181563313,0.09200266181563313,0.0,0.2463199999999999,0.491872742745213,0.0033000000000000004,0.0,-0.025962095658426745,-0.045253601607115744,-0.022662095658426744,-2.023216638918046,0.045253601607115744,8.409557794427405,2.7755575615628914e-17,0.0,0.0,-0.03560784863277124,-0.3434489599410479,0.00809230300001218
22,0.5266650319099426,0.3901736212536804,0.3901736212536804,0.1950868106268402,0.1950868106268402,0.5218013240032437,0.23477967754782486,2.2225148677825928,0.7408382892608643,0.059,0.138,-0.07900000000000001,0.11608681062684018,0.11608681062684018,0.0,0.2477599999999999,0.4796571730450639,0.003950000000000001,0.0,-0.03271166820090591,-0.05568187141308784,-0.02876166820090591,-2.051978307118952,0.05568187141308784,8.465239665840492,0.0,0.0,0.0,-0.044196769806996876,-0.42629182064644233,0.008036580999032594
23,0.6023749113082886,0.44626239878729734,0.44626239878729734,0.22313119939364867,0.22313119939364867,0.7449325233968924,0.33517549609920627,2.2225148677825928,0.7408382892608643,0.064,0.219,-0.155,0.06813119939364867,0.06813119939364867,0.0,0.2481,0.4779418295059281,0.00775,0.0,-0.024653350569564234,-0.03256275008463363,-0.016903350569564234,-2.0688816576885163,0.03256275008463363,8.497802415925126,0.0,0.0,0.0,-0.02860805032709893,-0.2759336918136805,0.007961655001054169
24,0.6633826494216919,0.4914592671229059,0.4914592671229059,0.24572963356145294,0.24572963356145294,0.9906621569583454,0.4457392710028216,2.2225148677825928,0.7408382892608643,0.064,0.231,-0.167,0.07872963356145293,0.07872963356145293,0.0,0.24708,0.4804785369786671,0.008350000000000002,0.0,-0.027802517860363793,-0.03782789915047347,-0.01945251786036379,-2.08833417554888,0.03782789915047347,8.535630315075599,0.0,0.0,0.0,-0.032815208505418636,-0.3165130628268885,0.0079916000013327
25,-0.27308645844459534,-0.2023129046944021,-0.2023129046944021,-0.10115645234720105,-0.10115645234720105,0.8895057046111443,0.4002248612620557,2.2225148677825928,0.7408382892608643,0.514,0.081,0.433,0.33184354765279894,0.33184354765279894,0.0,0.24778,0.4863975210817249,-0.10728874,0.21061012662838688,0.02506454576258947,0.04920224766310022,-0.08222419423741052,-2.1705583697862907,0.16140787896528666,8.697038194040886,0.0,0.0,0.0,0.037133396712844845,0.35816335358063256,0.008207507000406622
26,0.05700328201055527,0.04223021392695436,0.04223021392695436,0.02111510696347718,0.02111510696347718,0.9106208115746215,0.4097254082638149,2.2225148677825928,0.7408382892608643,0.364,0.131,0.23299999999999998,0.25411510696347717,0.25411510696347717,0.0,0.24747,0.4944175186259443,-0.05766051,0.11519928183984501,-0.00522535552025169,-0.010439678790403778,-0.06288586552025169,-2.2334442353065422,0.1256389606302488,8.822677154671135,0.0,0.0,0.0,-0.007832517155327734,-0.07554710475380849,0.008183506999557721
27,0.42828133702278137,0.317287213042313,0.317287213042313,0.1586436065211565,0.1586436065211565,1.069264418095778,0.4811056311009452,2.2225148677825928,0.7408382892608643,0.109,0.194,-0.085,0.0736436065211565,0.0736436065211565,0.0,0.24686,0.505524489067969,0.00425,0.0,-0.022429660705812694,-0.03722864655973018,-0.018179660705812693,-2.251623896012355,0.03722864655973018,8.859905801230866,0.0,0.0,0.0,-0.029829153632771437,-0.2877116193329471,0.0080990259993996
28,0.12341120094060898,0.09142774298046952,0.09142774298046952,0.04571387149023476,0.04571387149023476,1.1149782895860127,0.5016741645910466,2.2225148677825928,0.7408382892608643,0.254,0.119,0.135,0.18071387149023477,0.18071387149023477,0.0,0.24608,0.5231878478444328,-0.0332208,0.07063035945899844,-0.011249269496316966,-0.023916942041612904,-0.04447006949631697,-2.296093965508672,0.09454730150061134,8.954453102731478,0.0,0.0,0.0,-0.017583105768964935,-0.16959461525363317,0.007973711000886397
29,0.5577700734138489,0.41321742698882247,0.41321742698882247,0.20660871349441123,0.20660871349441123,1.321587003080424,0.5946358434933549,2.2225148677825928,0.7408382892608643,0.051,0.088,-0.037,0.16960871349441123,0.16960871349441123,0.0,0.24794,0.5522050703474822,0.00185,0.0,-0.04390278442380432,-0.09365879156672731,-0.04205278442380432,-2.338146749932476,0.09365879156672731,9.048111894298206,0.0,0.0,0.0,-0.06878078799526581,-0.6634124500057245,0.008145728999807034
30,0.5446611642837524,0.4035058451748057,0.4035058451748057,0.20175292258740285,0.20175292258740285,1.5233399256678268,0.6854127042073136,2.2225148677825928,0.7408382892608643,0.044,0.125,-0.081,0.12075292258740285,0.12075292258740285,0.0,0.24488,0.5936363453872878,0.004050000000000001,0.0,-0.033619975683203206,-0.07168332365961991,-0.029569975683203208,-2.3677167256156793,0.07168332365961991,9.119795217957826,0.0,0.0,0.0,-0.05265164967141156,-0.5078418105323025,0.008160228999258834
31,0.33613747358322144,0.24902351088586272,0.24902351088586272,0.12451175544293136,0.12451175544293136,1.6478516811107582,0.7414356164711838,2.2225148677825928,0.7408382892608643,0.065,0.056,0.009000000000000001,0.13351175544293137,0.13351175544293137,0.0,0.24619,0.6451386072829232,-0.00221571,0.0058062474655463095,-0.030653549072495272,-0.08032734049680466,-0.03286925907249527,-2.4005859846881745,0.08613358796235097,9.205928805920177,0.0,0.0,0.0,-0.05549044478464997,-0.5352228870804135,0.008207746999687515
32,0.08648186922073364,0.0640690800455701,0.0640690800455701,0.03203454002278505,0.03203454002278505,1.6798862211335432,0.755849261341306,2.2225148677825928,0.7408382892608643,0.122,0.019,0.103,0.13503454002278503,0.13503454002278503,0.0,0.25026,0.7102474324165585,-0.025776779999999996,0.07315548553890552,-0.008016963986102184,-0.02275244979982856,-0.03379374398610218,-2.4343797286742768,0.09590793533873408,9.301836741258912,0.0,0.0,0.0,-0.015384706892965372,-0.14839036291914282,0.008233247999669402
33,0.025972772389650345,0.01924162426451037,0.01924162426451037,0.009620812132255185,0.009620812132255185,1.6895070332657984,0.7601780567395812,2.2225148677825928,0.7408382892608643,0.066,0.0,0.066,0.07562081213225519,0.07562081213225519,0.0,0.2547899999999999,0.7911170857221032,-0.016816139999999993,0.05221372765765881,-0.0024512867231772997,-0.0076111888563495725,-0.019267426723177293,-2.453647155397454,0.05982491651400838,9.36166165777292,0.0,0.0,0.0,-0.005031237789763436,-0.04852787945520612,0.008250933000454097
34,-0.12096194177865982,-0.0896132380129746,-0.0896132380129746,-0.0448066190064873,-0.0448066190064873,1.6447004142593111,0.7400177331098045,2.2225148677825928,0.7408382892608643,0.109,0.0,0.109,0.0641933809935127,0.0641933809935127,0.0,0.25563,0.8799518713975207,-0.027863670000000004,0.09591475398232976,0.011453916016628353,0.03942766824575423,-0.01640975398337165,-2.470056909380826,0.056487085736575536,9.418148743509496,0.0,0.0,0.0,0.02544079213119129,0.24538448496696008,0.008294655001009232
35,0.011828936636447906,0.008763329181521229,0.008763329181521229,0.004381664590760614,0.004381664590760614,1.6490820788500717,0.7419892225492125,2.2225148677825928,0.7408382892608643,0.04,0.0,0.04,0.044381664590760615,0.044381664590760615,0.0,0.26869,0.9532210843744392,-0.0107476,0.038128843374977565,-0.0011773094588914696,-0.0041766950725699165,-0.011924909458891469,-2.481981818839717,0.04230553844754748,9.460454281957043,0.0,0.0,0.0,-0.002677002265730693,-0.02582053337192813,0.00829628499923274
36,-0.037319619208574295,-0.02764780285034707,-0.02764780285034707,-0.013823901425173535,-0.013823901425173535,1.6352581774248982,0.7357692860144501,2.2225148677825928,0.7408382892608643,0.071,0.0,0.071,0.05717609857482646,0.05717609857482646,0.0,0.26531,0.9756076891895212,-0.018837009999999998,0.069268145932456,0.0036676192871127906,0.013486704524997284,-0.015169390712887207,-2.4971512095526043,0.05578144140745872,9.516235723364503,0.0,0.0,0.0,0.008577161906055036,0.08272943884538511,0.008181821000107448
37,-0.02630613185465336,-0.01948858972027212,-0.01948858972027212,-0.00974429486013606,-0.00974429486013606,1.6255138825647621,0.7313849307053412,2.2225148677825928,0.7408382892608643,0.069,0.0,0.069,0.059255705139863946,0.059255705139863946,0.0,0.2601799999999999,0.971741308079672,-0.017952419999999997,0.06705015025749737,0.002535270636710201,0.00946893383370264,-0.015417149363289796,-2.5125683589158943,0.05758121642379473,9.573816939788298,0.0,0.0,0.0,0.006002102235206421,0.05789217403727912,0.008091358999081422
38,-0.047493837773799896,-0.03518525352677493,-0.03518525352677493,-0.017592626763387464,-0.017592626763387464,1.6079212558013747,0.7234692910763746,2.2225148677825928,0.7408382892608643,0.042,0.0,0.042,0.024407373236612538,0.024407373236612538,0.0,0.25828,0.9758610372004752,-0.010847760000000001,0.040986163562419964,0.004543823640447715,0.01716795900040013,-0.006303936359552287,-2.5188722952754468,0.023818204562019833,9.597635144350317,0.0,0.0,0.0,0.010855891320423923,0.10470850462448938,0.008058968998739147
39,-0.12963145971298218,-0.09603594884815436,-0.09603594884815436,-0.04801797442407718,-0.04801797442407718,1.5599032813772975,0.7018640477908775,2.2225148677825928,0.7408382892608643,0.072,0.0,0.072,0.023982025575922813,0.023982025575922813,0.0,0.25443,0.9792997926867392,-0.01831896,0.07050958507344521,0.012217213232717957,0.04702399239873592,-0.006101746767282041,-2.5249740420427287,0.023485592674709288,9.621120737025027,0.0,0.0,0.0,0.02962060281572694,0.285700080754824,0.008097654999801307
40,-0.09859009087085724,-0.07303931425883903,-0.07303931425883903,-0.036519657129419514,-0.036519657129419514,1.523383624247878,0.685432365979068,2.2225148677825928,0.7408382892608643,0.067,0.0,0.067,0.03048034287058049,0.03048034287058049,0.0,0.25343,0.988817286754306,-0.01697981,0.06625075821253851,0.009255176706308788,0.03611126827591015,-0.0077246332936912136,-2.53269867533642,0.030139489936628357,9.651260226961655,0.0,0.0,0.0,0.02268322249110947,0.21878685379248147,0.008107858999210293
