timestep,action_normalized,requested_battery_power_kw,actual_battery_power_kw,requested_delta_soe_kwh,actual_delta_soe_kwh,soe_kwh,soc,capacity_kwh,power_battery_kw,load_kwh,pv_kwh,net_load_kwh,grid_energy_kwh,grid_buy_kwh,grid_sell_kwh,price,grid_emissions,baseline_step_profit,baseline_step_emissions,reward_profit_component,reward_emission_component,step_profit,total_profit,step_emissions,total_emissions,penalty_soe,penalty_aging,penalty_grid,raw_reward,reward,decision_time_seconds
0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.7372546792030334,0.24575155973434448,1.905,0.0,1.905,1.905,1.905,0.0,0.24614,1.0100194492761367,-0.4688967,1.9240870508710406,0.0,0.0,-0.4688967,-0.4688967,1.9240870508710406,1.9240870508710406,0.0,0.0,0.0,0.0,0.0,0.000656981644977174
1,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.7372546792030334,0.24575155973434448,1.1740000000000002,0.0,1.1740000000000002,1.1740000000000002,1.1740000000000002,0.0,0.2427899999999999,1.0086042505143096,-0.2850354599999999,1.1841013901037996,0.0,0.0,-0.2850354599999999,-0.75393216,1.1841013901037996,3.10818844097484,0.0,0.0,0.0,0.0,0.0,0.000656981644977174
2,1.0,0.24575155973434448,0.24575155973434448,0.12287577986717224,0.12287577986717224,0.12287577986717224,0.16666666666666666,0.7372546792030334,0.24575155973434448,0.105,0.0,0.105,0.22787577986717222,0.22787577986717222,0.0,0.2410399999999999,1.0058577644337745,-0.025309199999999987,0.10561506526554632,-0.02961797797918318,-0.12359555724025045,-0.054927177979183166,-0.8088593379791831,0.22921062250579677,3.3373990634806368,0.0,0.0,0.0,-0.07660676760971681,-0.5268139936857262,0.000656981644977174
3,-0.5503715872764587,-0.13525467600665664,-0.13525467600665664,-0.06762733800332832,-0.06762733800332832,0.05524844186384392,0.07493806878725688,0.7372546792030334,0.24575155973434448,0.075,0.0,0.075,0.007372661996671678,0.007372661996671678,0.0,0.24123,1.0084493370808598,-0.01809225,0.07563370028106449,0.016313742746542893,0.06819874417799969,-0.001778507253457109,-0.8106378452326402,0.007434956103064803,3.3448340195837014,0.0,0.0,0.0,0.04225624346227129,0.29059025816006223,0.000656981644977174
4,1.0,0.24575155973434448,0.24575155973434448,0.12287577986717224,0.12287577986717224,0.17812422173101616,0.24160473545392355,0.7372546792030334,0.24575155973434448,0.102,0.0,0.102,0.22487577986717222,0.22487577986717222,0.0,0.2365399999999999,1.0069211806071423,-0.024127079999999988,0.1027059604219285,-0.029065036969780904,-0.12372622533187638,-0.05319211696978089,-0.863829962202421,0.2264321857538049,3.571266205337506,0.0,0.0,0.0,-0.07639563115082865,-0.525362037878294,0.000656981644977174
5,1.0,0.24575155973434448,0.24575155973434448,0.12287577986717224,0.12287577986717224,0.3010000015981884,0.4082714021205902,0.7372546792030334,0.24575155973434448,0.072,0.0,0.072,0.19487577986717225,0.19487577986717225,0.0,0.23507,1.0086558883254595,-0.01692504,0.07262322395943308,-0.028884409573376183,-0.12393937889560624,-0.04580944957337618,-0.9096394117757972,0.19656260285503932,3.7678288081925455,0.0,0.0,0.0,-0.07641189423449121,-0.525473876823093,0.000656981644977174
6,1.0,0.24575155973434448,0.24575155973434448,0.12287577986717224,0.12287577986717224,0.42387578146536065,0.5749380687872568,0.7372546792030334,0.24575155973434448,0.075,0.0,0.075,0.19787577986717225,0.19787577986717225,0.0,0.23101,1.0118638873431471,-0.017325749999999997,0.07588979155073604,-0.02838553390711546,-0.12433356427671773,-0.04571128390711546,-0.9553506956829126,0.20022335582745376,3.9680521640199995,0.0,0.0,0.0,-0.0763595490919166,-0.5251139066211093,0.000656981644977174
7,1.0,0.24575155973434448,0.24575155973434448,0.12287577986717224,0.12287577986717224,0.5467515613325329,0.7416047354539236,0.7372546792030334,0.24575155973434448,0.092,0.0,0.092,0.21487577986717224,0.21487577986717224,0.0,0.22352,1.014524848298966,-0.02056384,0.09333628604350487,-0.027465194315910338,-0.12466053192936004,-0.04802903431591034,-1.003379729998823,0.2179968179728649,4.186048981992864,0.0,0.0,0.0,-0.07606286312263519,-0.5230736388324468,0.000656981644977174
8,-0.5452661514282227,-0.13400000718382898,-0.13400000718382898,-0.06700000359191449,-0.06700000359191449,0.4797515577406184,0.6507270435492197,0.7372546792030334,0.24575155973434448,0.067,0.0,0.067,-3.5919144880658394e-09,0.0,3.5919144880658394e-09,0.23591,1.0172455154739266,-0.015805970000000003,0.0681554495367531,0.015805970179595726,0.0681554495367531,1.7959572440329198e-10,-1.0033797298192273,0.0,4.186048981992864,0.0,0.0,0.0,0.04198070985817441,0.2886954522193076,0.000656981644977174
9,-0.6185108423233032,-0.15200000421355497,-0.15200000421355497,-0.07600000210677749,-0.07600000210677749,0.4037515556338409,0.5476419031620026,0.7372546792030334,0.24575155973434448,0.076,0.0,0.076,-2.10677748857524e-09,0.0,2.10677748857524e-09,0.2391499999999999,1.020054935136801,-0.01817539999999999,0.07752417507039687,0.018175400105338864,0.07752417507039687,1.05338874428762e-10,-1.0033797297138884,0.0,4.186048981992864,0.0,0.0,0.0,0.04784978758786787,0.32905627639327506,0.000656981644977174
