timestep,action_normalized,requested_battery_power_kw,actual_battery_power_kw,requested_delta_soe_kwh,actual_delta_soe_kwh,soe_kwh,soc,capacity_kwh,power_battery_kw,load_kwh,pv_kwh,net_load_kwh,grid_energy_kwh,grid_buy_kwh,grid_sell_kwh,price,grid_emissions,baseline_step_profit,baseline_step_emissions,reward_profit_component,reward_emission_component,step_profit,total_profit,step_emissions,total_emissions,penalty_soe,penalty_aging,penalty_grid,raw_reward,reward,decision_time_seconds
0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,8.474309921264648,2.824769973754883,2.105,0.0,2.105,2.105,2.105,0.0,0.24614,1.0100194492761367,-0.5181247,2.126090940726268,0.0,0.0,-0.5181247,-0.5181247,2.126090940726268,2.126090940726268,0.0,0.0,0.0,0.0,0.0,0.0006643634376141553
1,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,8.474309921264648,2.824769973754883,2.036,0.0,2.036,2.036,2.036,0.0,0.2427899999999999,1.0086042505143096,-0.4943204399999998,2.0535182540471344,0.0,0.0,-0.4943204399999998,-1.0124451399999999,2.0535182540471344,4.179609194773402,0.0,0.0,0.0,0.0,0.0,0.0006643634376141553
2,1.0,2.824769973754883,2.824769973754883,1.4123849868774414,1.4123849868774414,1.4123849868774414,0.16666666666666666,8.474309921264648,2.824769973754883,1.854,0.0,1.854,3.2663849868774415,3.2663849868774415,0.0,0.2410399999999999,1.0058577644337745,-0.4468881599999998,1.864860295260218,-0.34044127723693834,-1.420658405420369,-0.7873294372369382,-1.799774577236938,3.285518700680587,7.465127895453989,0.0,0.0,0.0,-0.8805498413286537,-2.183379543174333,0.0006643634376141553
3,-1.0,-2.824769973754883,-2.824769973754883,-1.4123849868774414,-1.4123849868774414,0.0,0.0,8.474309921264648,2.824769973754883,1.807,0.0,1.807,0.39461501312255853,0.39461501312255853,0.0,0.24123,1.0084493370808598,-0.43590260999999997,1.8222679521051137,0.3407096303844452,1.4243187037195146,-0.0951929796155548,-1.8949675568524929,0.397949248385599,7.863077143839588,0.0,0.0,0.0,0.8825141670519799,2.1882502142018474,0.0006643634376141553
4,0.8361743092536926,2.3620000816050606,2.3620000816050606,1.1810000408025303,1.1810000408025303,1.1810000408025303,0.13936238487561545,8.474309921264648,2.824769973754883,0.728,0.0,0.728,1.9090000408025303,1.9090000408025303,0.0,0.2365399999999999,1.0069211806071423,-0.1722011199999999,0.7330386194819996,-0.27935374965143045,-1.1891739553819671,-0.4515548696514303,-2.346522426503923,1.9222125748639667,9.785289718703554,0.0,0.0,0.0,-0.7342638525166988,-1.8206540954664383,0.0006643634376141553
5,-0.8361743092536926,-2.3620000816050606,-2.3620000816050606,-1.1810000408025303,-1.1810000408025303,0.0,0.0,8.474309921264648,2.824769973754883,1.181,0.0,1.181,-4.0802530243411184e-08,0.0,4.0802530243411184e-08,0.23507,1.0086558883254595,-0.27761767000000004,1.1912226041123677,0.27761767204012655,1.1912226041123677,2.040126512170559e-09,-2.3465224244637968,0.0,9.785289718703554,0.0,0.0,0.0,0.7344201380762472,1.821041615488129,0.0006643634376141553
6,0.6348233819007874,1.793230027830873,1.793230027830873,0.8966150139154365,0.8966150139154365,0.8966150139154365,0.10580389698346455,8.474309921264648,2.824769973754883,1.8010000000000002,0.0,1.8010000000000002,2.6976150139154367,2.6976150139154367,0.0,0.23101,1.0118638873431471,-0.41604901,1.8223668611050081,-0.20712703436460506,-0.9072523534307038,-0.623176044364605,-2.969698468828402,2.729619214535712,12.514908933239266,0.0,0.0,0.0,-0.5571896938976544,-1.3815874152995768,0.0006643634376141553
7,1.0,2.824769973754883,2.824769973754883,1.4123849868774414,1.4123849868774414,2.309000000792878,0.2724705636501312,8.474309921264648,2.824769973754883,0.665,0.0,0.665,2.0773849868774414,2.0773849868774414,0.0,0.22352,1.014524848298966,-0.14864080000000002,0.6746590241188124,-0.3156962922668457,-1.4328996645515732,-0.4643370922668457,-3.4340355610952478,2.1075586886703856,14.622467621909651,0.0,0.0,0.0,-0.8742979784092095,-2.1678776499658263,0.0006643634376141553
8,-0.05380969122052193,-0.15200000005675207,-0.15200000005675207,-0.07600000002837604,-0.07600000002837604,2.233000000764502,0.26350228178004426,8.474309921264648,2.824769973754883,0.076,0.0,0.076,-2.837603763072849e-11,0.0,2.837603763072849e-11,0.23591,1.0172455154739266,-0.01792916,0.07731065917601843,0.017929160001418802,0.07731065917601843,1.4188018815364247e-12,-3.434035561093829,0.0,14.622467621909651,0.0,0.0,0.0,0.04761990958871862,0.11807660573413604,0.0006643634376141553
9,-0.7717442512512207,-2.1799999883523924,-2.1799999883523924,-1.0899999941761962,-1.0899999941761962,1.1430000065883057,0.1348782399048408,8.474309921264648,2.824769973754883,1.09,0.0,1.09,5.82380388358672e-09,5.82380388358672e-09,0.0,0.2391499999999999,1.020054935136801,-0.2606734999999999,1.111859879299113,0.2606734986072372,1.1118598733585132,-1.3927626987597635e-09,-3.4340355624865917,5.940599892721501e-09,14.62246762785025,0.0,0.0,0.0,0.6862666859828752,1.7016420570539887,0.0006643634376141553
10,-0.46517062187194824,-1.3140000053367658,-1.3140000053367658,-0.6570000026683829,-0.6570000026683829,0.4860000039199228,0.05734980292618275,8.474309921264648,2.824769973754883,0.657,0.0,0.657,-2.6683828480145166e-09,0.0,2.6683828480145166e-09,0.24173,1.0237680164947986,-0.15881661,0.6726155868370828,0.15881661013341913,0.6726155868370828,1.3341914240072584e-10,-3.4340355623531726,0.0,14.62246762785025,0.0,0.0,0.0,0.41571609848525093,1.0307946042342977,0.0006643634376141553
11,-0.23860350251197815,-0.6740000095285836,-0.6740000095285836,-0.3370000047642918,-0.3370000047642918,0.148999999155631,0.017582552507519722,8.474309921264648,2.824769973754883,0.337,0.0,0.337,-4.764291794412401e-09,0.0,4.764291794412401e-09,0.2405499999999999,1.0275343493455449,-0.08106534999999997,0.34627907572944866,0.08106535023821455,0.34627907572944866,2.3821458972062003e-10,-3.434035562114958,0.0,14.62246762785025,0.0,0.0,0.0,0.2136722129838316,0.5298138922718422,0.0006643634376141553
12,-0.033985067158937454,-0.09599999726660968,-0.09599999726660968,-0.04799999863330484,-0.04799999863330484,0.10100000052232616,0.011918374647696814,8.474309921264648,2.824769973754883,0.048,0.0,0.048,1.3666951598212407e-09,1.3666951598212407e-09,0.0,0.2397599999999999,1.0269066272037537,-0.011508479999999995,0.049291518105780176,0.011508479672321163,0.04929151670231186,-3.2767883151874053e-10,-3.4340355624426366,1.4034683169877253e-09,14.622467629253718,0.0,0.0,0.0,0.030399998187316514,0.07537873614805432,0.0006643634376141553
13,-0.07151024788618088,-0.20200000104465232,-0.20200000104465232,-0.10100000052232616,-0.10100000052232616,0.0,0.0,8.474309921264648,2.824769973754883,0.101,0.0,0.101,-5.223261545506119e-10,0.0,5.223261545506119e-10,0.24155,1.026269222972372,-0.02439655,0.10365319152020958,0.024396550026116307,0.10365319152020958,2.6116307727530597e-11,-3.43403556241652,0.0,14.622467629253718,0.0,0.0,0.0,0.06402487077316293,0.15875375423334973,0.0006643634376141553
14,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.05,0.006,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.0,0.2415999999999999,0.9829095984224372,-0.010630399999999996,0.04324802233058724,0.0,0.0,-0.010630399999999996,-3.4446659624165203,0.04324802233058724,14.665715651584305,0.0,0.0,0.0,0.0,0.0,0.0006643634376141553
15,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.219,0.038,0.181,0.181,0.181,0.0,0.24414,0.8853690005234656,-0.04418934,0.16025178909474727,0.0,0.0,-0.04418934,-3.4888553024165203,0.16025178909474727,14.825967440679053,0.0,0.0,0.0,0.0,0.0,0.0006643634376141553
16,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,8.474309921264648,2.824769973754883,0.334,0.088,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.0,0.2443,0.764925419697913,-0.06009780000000001,0.1881716532456866,0.0,0.0,-0.06009780000000001,-3.54895310241652,0.1881716532456866,15.01413909392474,0.0,0.0,0.0,0.0,0.0,0.0006643634376141553
17,0.0077882446348667145,0.021999999592829056,0.021999999592829056,0.010999999796414528,0.010999999796414528,0.010999999796414528,0.0012980407724777858,8.474309921264648,2.824769973754883,0.164,0.175,-0.010999999999999982,-2.0358545405052553e-10,0.0,2.0358545405052553e-10,0.2478699999999999,0.6733344658523692,0.0005499999999999992,0.0,-0.0005499999898207265,0.0,1.0179272702526277e-11,-3.5489531024063408,0.0,15.01413909392474,0.0,0.0,0.0,-0.00027499999491036324,-0.0006818800425360935,0.0006643634376141553
18,-0.0077882446348667145,-0.021999999592829056,-0.021999999592829056,-0.010999999796414528,-0.010999999796414528,0.0,0.0,8.474309921264648,2.824769973754883,0.374,0.281,0.09299999999999997,0.08200000020358544,0.08200000020358544,0.0,0.2495899999999999,0.6071251098686018,-0.02321186999999998,0.05646263521777995,0.0027454899491871007,0.006678376084952767,-0.02046638005081288,-3.5694194824571537,0.049784259132827184,15.063923353057568,0.0,0.0,0.0,0.004711933017069934,0.01168353871117032,0.0006643634376141553
19,0.15434885025024414,0.4359999976704785,0.4359999976704785,0.21799999883523924,0.21799999883523924,0.21799999883523924,0.02572480837504069,8.474309921264648,2.824769973754883,0.201,0.419,-0.21799999999999997,-1.164760732308423e-09,0.0,1.164760732308423e-09,0.2495,0.5511416541741138,0.0109,0.0,-0.010899999941761964,0.0,5.823803661542115e-11,-3.569419482398916,0.0,15.063923353057568,0.0,0.0,0.0,-0.005449999970880982,-0.013513622839074415,0.0006643634376141553
20,0.3568432033061981,1.0079999660378576,1.0079999660378576,0.5039999830189288,0.5039999830189288,0.721999981854168,0.08519867559274037,8.474309921264648,2.824769973754883,0.077,0.581,-0.504,-1.698107121583803e-08,0.0,1.698107121583803e-08,0.2497599999999999,0.5152824216937024,0.0252,0.0,-0.02519999915094644,0.0,8.490535607919015e-10,-3.569419481549862,0.0,15.063923353057568,0.0,0.0,0.0,-0.01259999957547322,-0.031242503292696122,0.0006643634376141553
21,0.1692173182964325,0.47799999976308527,0.47799999976308527,0.23899999988154264,0.23899999988154264,0.9609999817357107,0.11340156197547913,8.474309921264648,2.824769973754883,0.38,0.619,-0.239,-1.1845735503612786e-10,0.0,1.1845735503612786e-10,0.2463199999999999,0.491872742745213,0.01195,0.0,-0.011949999994077132,0.0,5.922867751806394e-12,-3.5694194815439393,0.0,15.063923353057568,0.0,0.0,0.0,-0.005974999997038566,-0.014815393918322872,0.0006643634376141553
22,1.0,2.824769973754883,2.824769973754883,1.4123849868774414,1.4123849868774414,2.373384968613152,0.2800682286421458,8.474309921264648,2.824769973754883,0.051,0.681,-0.63,0.7823849868774414,0.7823849868774414,0.0,0.2477599999999999,0.4796571730450639,0.0315,0.0,-0.2253437043487548,-0.37527657103853296,-0.1938437043487548,-3.763263185892694,0.37527657103853296,15.439199924096101,0.0,0.0,0.0,-0.3003101376936439,-0.74463815728909,0.0006643634376141553
23,1.0,2.824769973754883,2.824769973754883,1.4123849868774414,1.4123849868774414,3.7857699554905935,0.44673489530881244,8.474309921264648,2.824769973754883,0.11,0.488,-0.378,1.0343849868774413,1.0343849868774413,0.0,0.2481,0.4779418295059281,0.0189,0.0,-0.2755309152442932,-0.49437585304166975,-0.25663091524429316,-4.0198941011369875,0.49437585304166975,15.93357577713777,0.0,0.0,0.0,-0.38495338414298147,-0.9545164902253512,0.0006643634376141553
24,0.5689241886138916,1.6070799653393806,1.6070799653393806,0.8035399826696903,0.8035399826696903,4.589309938160284,0.5415555934111277,8.474309921264648,2.824769973754883,0.043,0.513,-0.47000000000000003,0.33353998266969026,0.33353998266969026,0.0,0.24708,0.4804785369786671,0.023500000000000004,0.0,-0.10591105891802707,-0.16025880289702277,-0.08241105891802707,-4.102305160055015,0.16025880289702277,16.093834580034795,0.0,0.0,0.0,-0.13308493090752493,-0.3299925819188311,0.0006643634376141553
25,0.011328356340527534,0.032000000842717924,0.032000000842717924,0.016000000421358962,0.016000000421358962,4.605309938581643,0.5434436528012156,8.474309921264648,2.824769973754883,0.109,0.125,-0.016,4.213589616108848e-10,4.213589616108848e-10,0.0,0.24778,0.4863975210817249,0.0008,0.0,-0.0008000001044043235,-2.0494795441310407e-10,-1.0440432350794504e-10,-4.102305160159419,2.0494795441310407e-10,16.093834580239744,0.0,0.0,0.0,-0.000400000154676139,-0.0009918259183019757,0.0006643634376141553
26,0.4658786356449127,1.3159999813836407,1.3159999813836407,0.6579999906918204,0.6579999906918204,5.263309929273463,0.6210900920753678,8.474309921264648,2.824769973754883,0.292,0.95,-0.6579999999999999,-9.308179560463259e-09,0.0,9.308179560463259e-09,0.24747,0.4944175186259443,0.0329,0.0,-0.03289999953459102,0.0,4.65408978023163e-10,-4.10230515969401,0.0,16.093834580239744,0.0,0.0,0.0,-0.01644999976729551,-0.04078882454051816,0.0006643634376141553
27,0.7412992715835571,2.0939999239355984,2.0939999239355984,1.0469999619677992,1.0469999619677992,6.310309891241262,0.7446399706726273,8.474309921264648,2.824769973754883,0.109,1.156,-1.047,-3.803220072207125e-08,0.0,3.803220072207125e-08,0.24686,0.505524489067969,0.05235,0.0,-0.052349998098389965,0.0,1.9016100361035626e-09,-4.1023051577924,0.0,16.093834580239744,0.0,0.0,0.0,-0.026174999049194982,-0.06490258107410125,0.0006643634376141553
28,0.7179345488548279,2.027999956726376,2.027999956726376,1.013999978363188,1.013999978363188,7.32430986960445,0.8642957288150986,8.474309921264648,2.824769973754883,0.042,1.056,-1.014,-2.163681211975188e-08,0.0,2.163681211975188e-08,0.24608,0.5231878478444328,0.0507,0.0,-0.0506999989181594,0.0,1.081840605987594e-09,-4.1023051567105595,0.0,16.093834580239744,0.0,0.0,0.0,-0.0253499994590797,-0.06285694192496806,0.0006643634376141553
29,0.4198572039604187,1.1860000230120704,1.1860000230120704,0.5930000115060352,0.5930000115060352,7.917309881110485,0.9342719294751684,8.474309921264648,2.824769973754883,0.107,0.7,-0.593,1.1506035235697709e-08,1.1506035235697709e-08,0.0,0.24794,0.5522050703474822,0.02965,0.0,-0.029650002852806376,-6.353690996749063e-09,-2.85280637633889e-09,-4.1023051595633655,6.353690996749063e-09,16.093834586593434,0.0,0.0,0.0,-0.014825004603248686,-0.03675954529655902,0.0006643634376141553
30,0.39436838030815125,1.113999959292812,1.113999959292812,0.556999979646406,0.556999979646406,8.474309860756891,0.9999999928598603,8.474309921264648,2.824769973754883,0.043,0.6,-0.5569999999999999,-2.0353593921385027e-08,0.0,2.0353593921385027e-08,0.24488,0.5936363453872878,0.02785,0.0,-0.027849998982320302,0.0,1.0176796960692514e-09,-4.102305158545686,0.0,16.093834586593434,0.0,0.0,0.0,-0.013924999491160151,-0.03452792516757077,0.0006643634376141553
31,-0.0,-0.0,0.0,-0.0,0.0,8.474309860756891,0.9999999928598603,8.474309921264648,2.824769973754883,0.409,0.2,0.20899999999999996,0.20899999999999996,0.20899999999999996,0.0,0.24619,0.6451386072829232,-0.05145370999999999,0.13483396892213093,0.0,0.0,-0.05145370999999999,-4.153758868545686,0.13483396892213093,16.228668555515565,0.0,0.0,0.0,0.0,0.0,0.0006643634376141553
