timestep,action_normalized,requested_battery_power_kw,actual_battery_power_kw,requested_delta_soe_kwh,actual_delta_soe_kwh,soe_kwh,soc,capacity_kwh,power_battery_kw,load_kwh,pv_kwh,net_load_kwh,grid_energy_kwh,grid_buy_kwh,grid_sell_kwh,price,grid_emissions,baseline_step_profit,baseline_step_emissions,reward_profit_component,reward_emission_component,step_profit,total_profit,step_emissions,total_emissions,penalty_soe,penalty_aging,penalty_grid,raw_reward,reward,decision_time_seconds
0,-0.48341885209083557,-0.3750425258802655,0.0,-0.18752126294013274,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.167,0.0,0.167,0.167,0.167,0.0,0.24614,1.0100194492761367,-0.041105380000000004,0.16867324802911485,0.0,0.0,-0.041105380000000004,-0.041105380000000004,0.16867324802911485,0.16867324802911485,0.18752126294013274,0.0,0.0,0.0,0.0,0.05450157300037972
1,-0.5708705186843872,-0.4428886468782972,0.0,-0.2214443234391486,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.108,0.0,0.108,0.108,0.108,0.0,0.2427899999999999,1.0086042505143096,-0.02622131999999999,0.10892925905554543,0.0,0.0,-0.02622131999999999,-0.06732669999999999,0.10892925905554543,0.2776025070846603,0.2214443234391486,0.0,0.0,0.0,0.0,0.04448256599971501
2,-0.49398431181907654,-0.38323934461504905,0.0,-0.19161967230752452,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.119,0.0,0.119,0.119,0.119,0.0,0.2410399999999999,1.0058577644337745,-0.028683759999999985,0.11969707396761917,0.0,0.0,-0.028683759999999985,-0.09601045999999998,0.11969707396761917,0.39729958105227947,0.19161967230752452,0.0,0.0,0.0,0.0,0.044337417999486206
3,-0.8038002848625183,-0.6235985374469237,0.0,-0.31179926872346186,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.15,0.0,0.15,0.15,0.15,0.0,0.24123,1.0084493370808598,-0.0361845,0.15126740056212898,0.0,0.0,-0.0361845,-0.13219495999999997,0.15126740056212898,0.5485669816144084,0.31179926872346186,0.0,0.0,0.0,0.0,0.04460491800091404
4,-0.5653854608535767,-0.4386332688876185,0.0,-0.21931663444380925,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.109,0.0,0.109,0.109,0.109,0.0,0.2365399999999999,1.0069211806071423,-0.025782859999999987,0.10975440868617851,0.0,0.0,-0.025782859999999987,-0.15797781999999996,0.10975440868617851,0.6583213903005869,0.21931663444380925,0.0,0.0,0.0,0.0,0.04459097300059511
5,-0.5775551795959473,-0.44807469227574376,0.0,-0.22403734613787188,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,1.442,0.0,1.442,1.442,1.442,0.0,0.23507,1.0086558883254595,-0.33897094,1.4544817909653125,0.0,0.0,-0.33897094,-0.49694876,1.4544817909653125,2.1128031812658996,0.22403734613787188,0.0,0.0,0.0,0.0,0.04425810200154956
6,-0.4544808566570282,-0.35259205905534446,0.0,-0.17629602952767223,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.132,0.0,0.132,0.132,0.132,0.0,0.23101,1.0118638873431471,-0.03049332,0.13356603312929544,0.0,0.0,-0.03049332,-0.52744208,0.13356603312929544,2.246369214395195,0.17629602952767223,0.0,0.0,0.0,0.0,0.044257102999836206
7,-0.36133554577827454,-0.28032873602857455,0.0,-0.14016436801428728,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.133,0.0,0.133,0.133,0.133,0.0,0.22352,1.014524848298966,-0.02972816,0.1349318048237625,0.0,0.0,-0.02972816,-0.55717024,0.1349318048237625,2.3813010192189576,0.14016436801428728,0.0,0.0,0.0,0.0,0.04421712099974684
8,-0.49829763174057007,-0.38658567335520877,0.0,-0.19329283667760438,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.118,0.0,0.118,0.118,0.118,0.0,0.23591,1.0172455154739266,-0.02783738,0.12003497082592333,0.0,0.0,-0.02783738,-0.5850076200000001,0.12003497082592333,2.501335990044881,0.19329283667760438,0.0,0.0,0.0,0.0,0.04413902899977984
9,-0.6284109950065613,-0.48752928405428975,0.0,-0.24376464202714487,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.106,0.0,0.106,0.106,0.106,0.0,0.2391499999999999,1.020054935136801,-0.025349899999999988,0.10812582312450089,0.0,0.0,-0.025349899999999988,-0.6103575200000001,0.10812582312450089,2.6094618131693816,0.24376464202714487,0.0,0.0,0.0,0.0,0.044398399000783684
10,0.03991659730672836,0.030967806517499714,0.030967806517499714,0.015483903258749857,0.015483903258749857,0.015483903258749857,0.00665276621778806,2.3274383544921875,0.7758127848307291,0.104,0.0,0.104,0.11948390325874986,0.11948390325874986,0.0,0.24173,1.0237680164947986,-0.02513992,0.10647187371545905,-0.003742923934737602,-0.015851924926807703,-0.0288828439347376,-0.6392403639347377,0.12232379864226675,2.7317856118116484,0.0,0.0,0.0,-0.009797424430772653,-0.05397070098347921,0.04451980699923297
11,-0.28559014201164246,-0.22156448339425575,-0.030967806517499714,-0.11078224169712787,-0.015483903258749857,0.0,0.0,2.3274383544921875,0.7758127848307291,0.11,0.0,0.11,0.09451609674125014,0.09451609674125014,0.0,0.2405499999999999,1.0275343493455449,-0.02646049999999999,0.11302877842800994,0.003724652928892281,0.015910242460308907,-0.02273584707110771,-0.6619762110058455,0.09711853596770104,2.8289041477793493,0.09529833843837801,0.0,0.0,0.009817447694600594,0.054081002378749674,0.04552665899973363
12,-0.31947457790374756,-0.24785246196612812,0.0,-0.12392623098306406,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.123,0.0,0.123,0.123,0.123,0.0,0.2397599999999999,1.0269066272037537,-0.029490479999999986,0.1263095151460617,0.0,0.0,-0.029490479999999986,-0.6914666910058455,0.1263095151460617,2.955213662925411,0.12392623098306406,0.0,0.0,0.0,0.0,0.04435312099849398
13,-0.5355233550071716,-0.415465865390009,0.0,-0.2077329326950045,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.124,0.0,0.124,0.124,0.124,0.0,0.24155,1.026269222972372,-0.0299522,0.12725738364857414,0.0,0.0,-0.0299522,-0.7214188910058454,0.12725738364857414,3.082471046573985,0.2077329326950045,0.0,0.0,0.0,0.0,0.044402306999472785
14,-0.722882091999054,-0.5608211688980493,0.0,-0.28041058444902467,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.123,0.0,0.123,0.123,0.123,0.0,0.2415999999999999,0.9829095984224372,-0.029716799999999988,0.12089788060595977,0.0,0.0,-0.029716799999999988,-0.7511356910058454,0.12089788060595977,3.203368927179945,0.28041058444902467,0.0,0.0,0.0,0.0,0.04451199100003578
15,-0.5456643104553223,-0.42333334827708313,0.0,-0.21166667413854157,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.177,0.006,0.17099999999999999,0.17099999999999999,0.17099999999999999,0.0,0.24414,0.8853690005234656,-0.04174794,0.1513980990895126,0.0,0.0,-0.04174794,-0.7928836310058455,0.1513980990895126,3.3547670262694576,0.21166667413854157,0.0,0.0,0.0,0.0,0.044470102999184746
16,-0.16718421876430511,-0.12970365433928538,0.0,-0.06485182716964269,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,0.218,0.019,0.199,0.199,0.199,0.0,0.2443,0.764925419697913,-0.0486157,0.15222015851988469,0.0,0.0,-0.0486157,-0.8414993310058455,0.15222015851988469,3.506987184789342,0.06485182716964269,0.0,0.0,0.0,0.0,0.04459834399858664
17,-0.8578528761863708,-0.6655332288491991,0.0,-0.33276661442459954,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,1.847,0.044,1.803,1.803,1.803,0.0,0.2478699999999999,0.6733344658523692,-0.4469096099999998,1.2140220419318217,0.0,0.0,-0.4469096099999998,-1.2884089410058452,1.2140220419318217,4.721009226721164,0.33276661442459954,0.0,0.0,0.0,0.0,0.04449852899961115
18,-0.4244709014892578,-0.32930995216399117,0.0,-0.16465497608199559,0.0,0.0,0.0,2.3274383544921875,0.7758127848307291,1.989,0.081,1.9080000000000001,1.9080000000000001,1.9080000000000001,0.0,0.2495899999999999,0.6071251098686018,-0.47621771999999984,1.1583947096292924,0.0,0.0,-0.47621771999999984,-1.764626661005845,1.1583947096292924,5.879403936350457,0.16465497608199559,0.0,0.0,0.0,0.0,0.04435773300065193
19,0.06271965801715851,0.04865871254992271,0.04865871254992271,0.024329356274961356,0.024329356274961356,0.024329356274961356,0.010453276336193085,2.3274383544921875,0.7758127848307291,0.238,0.163,0.07499999999999998,0.09932935627496134,0.09932935627496134,0.0,0.2495,0.5511416541741138,-0.018712499999999996,0.041335624063058525,-0.006070174390602857,-0.013408921662373556,-0.024782674390602853,-1.7894093353964478,0.05474454572543208,5.934148482075889,0.0,0.0,0.0,-0.009739548026488206,-0.05365187942668069,0.04470326999944518
20,-0.09135214984416962,-0.07087216577087929,-0.04865871254992271,-0.035436082885439646,-0.024329356274961356,0.0,0.0,2.3274383544921875,0.7758127848307291,0.303,0.144,0.159,0.13467064372503865,0.13467064372503865,0.0,0.2497599999999999,0.5152824216937024,-0.039711839999999984,0.08192990504929869,0.006076500023234344,0.012536489619610958,-0.03363533997676564,-1.8230446753732135,0.06939341542968773,6.003541897505577,0.01110672661047829,0.0,0.0,0.00930649482142265,0.05126633563344449,0.04442763999941235
