model,lambda,sum_to_one_constraint,positive_weights_constraint,feature_name,feature_type,donor_name,weight,abs_weight,abs_weight_share,abs_weight_rank
SCM,0.01,True,False,netconsumption_24,current_donor,netconsumption_24,0.1975195068865013,0.1975195068865013,0.04658324959323199,1
SCM,0.01,True,False,treated__treated_lag_3,treated_lag,,0.15917329324648363,0.15917329324648363,0.03753963021049032,2
SCM,0.01,True,False,netconsumption_239,current_donor,netconsumption_239,0.14563345259891777,0.14563345259891777,0.03434637711726253,3
SCM,0.01,True,False,netconsumption_138,current_donor,netconsumption_138,0.13744117285303814,0.13744117285303814,0.03241429953082354,4
SCM,0.01,True,False,netconsumption_288,current_donor,netconsumption_288,0.11458264582142655,0.11458264582142655,0.027023315689115833,5
SCM,0.01,True,False,netconsumption_53,current_donor,netconsumption_53,0.10680111969352583,0.10680111969352583,0.025188110753936704,6
SCM,0.01,True,False,netconsumption_158,current_donor,netconsumption_158,0.10665664406829625,0.10665664406829625,0.025154037440286346,7
SCM,0.01,True,False,netconsumption_111,current_donor,netconsumption_111,0.09717071901261048,0.09717071901261048,0.022916864912584465,8
SCM,0.01,True,False,netconsumption_36,current_donor,netconsumption_36,0.0932588544573311,0.0932588544573311,0.021994285842669065,9
SCM,0.01,True,False,netconsumption_113,current_donor,netconsumption_113,0.08715031822481635,0.08715031822481635,0.02055364095420219,10
SCM,0.01,True,False,netconsumption_111__donor_lag_3,donor_lag,netconsumption_111,-0.08401384202567684,0.08401384202567684,0.019813930452030355,11
SCM,0.01,True,False,netconsumption_81,current_donor,netconsumption_81,0.08299353604922254,0.08299353604922254,0.01957330020384961,12
SCM,0.01,True,False,netconsumption_206__donor_lag_1,donor_lag,netconsumption_206,-0.08269995600250957,0.08269995600250957,0.019504061915403083,13
SCM,0.01,True,False,netconsumption_204,current_donor,netconsumption_204,0.08160645262084668,0.08160645262084668,0.01924616869886971,14
SCM,0.01,True,False,netconsumption_206,current_donor,netconsumption_206,0.07998627178131532,0.07998627178131532,0.018864063206486977,15
SCM,0.01,True,False,netconsumption_256,current_donor,netconsumption_256,0.07327992315597912,0.07327992315597912,0.017282429489404148,16
SCM,0.01,True,False,netconsumption_153,current_donor,netconsumption_153,0.0730954573825621,0.0730954573825621,0.01723892484877424,17
SCM,0.01,True,False,netconsumption_222,current_donor,netconsumption_222,-0.06409747853166368,0.06409747853166368,0.015116830169351623,18
SCM,0.01,True,False,netconsumption_137__donor_lag_3,donor_lag,netconsumption_137,-0.05928101075002453,0.05928101075002453,0.01398090833374891,19
SCM,0.01,True,False,netconsumption_125,current_donor,netconsumption_125,0.056481104849540276,0.056481104849540276,0.01332057499525608,20
SCM,0.01,True,False,netconsumption_298__donor_lag_14,donor_lag,netconsumption_298,-0.05519905993223628,0.05519905993223628,0.013018215905189985,21
SCM,0.01,True,False,netconsumption_210,current_donor,netconsumption_210,0.052164191960021464,0.052164191960021464,0.012302468815392797,22
SCM,0.01,True,False,netconsumption_257,current_donor,netconsumption_257,-0.04992321321688528,0.04992321321688528,0.011773953562544247,23
SCM,0.01,True,False,netconsumption_191,current_donor,netconsumption_191,0.04869881650872006,0.04869881650872006,0.011485190298820799,24
SCM,0.01,True,False,netconsumption_181__donor_lag_14,donor_lag,netconsumption_181,0.04747361822858085,0.04747361822858085,0.011196237991352156,25
SCM,0.01,True,False,netconsumption_196,current_donor,netconsumption_196,-0.04455913316432944,0.04455913316432944,0.01050888215838228,26
SCM,0.01,True,False,netconsumption_298,current_donor,netconsumption_298,-0.04367869350031692,0.04367869350031692,0.010301238157711279,27
SCM,0.01,True,False,netconsumption_26__donor_lag_1,donor_lag,netconsumption_26,-0.042267154061097205,0.042267154061097205,0.009968338916292828,28
SCM,0.01,True,False,netconsumption_277,current_donor,netconsumption_277,-0.04032068800216959,0.04032068800216959,0.009509281906293902,29
SCM,0.01,True,False,treated__treated_lag_1,treated_lag,,0.0383227475127194,0.0383227475127194,0.009038085101686837,30
SCM,0.01,True,False,netconsumption_128,current_donor,netconsumption_128,-0.03800018911831813,0.03800018911831813,0.00896201252317731,31
SCM,0.01,True,False,netconsumption_288__donor_lag_3,donor_lag,netconsumption_288,-0.03561609317047817,0.03561609317047817,0.008399744328288293,32
SCM,0.01,True,False,netconsumption_216__donor_lag_3,donor_lag,netconsumption_216,-0.03524083453052643,0.03524083453052643,0.008311242857408592,33
SCM,0.01,True,False,netconsumption_234,current_donor,netconsumption_234,-0.0351416287950629,0.0351416287950629,0.00828784605164989,34
SCM,0.01,True,False,netconsumption_123,current_donor,netconsumption_123,0.03427864161594886,0.03427864161594886,0.008084318067026435,35
SCM,0.01,True,False,netconsumption_125__donor_lag_3,donor_lag,netconsumption_125,-0.03393851418588493,0.03393851418588493,0.008004101984990158,36
SCM,0.01,True,False,netconsumption_20__donor_lag_3,donor_lag,netconsumption_20,-0.033288639790769306,0.033288639790769306,0.007850834788098473,37
SCM,0.01,True,False,netconsumption_153__donor_lag_3,donor_lag,netconsumption_153,-0.032286558390697676,0.032286558390697676,0.00761450264699458,38
SCM,0.01,True,False,netconsumption_179,current_donor,netconsumption_179,0.032213416893744864,0.032213416893744864,0.007597252864115498,39
SCM,0.01,True,False,netconsumption_27,current_donor,netconsumption_27,0.03011685784491666,0.03011685784491666,0.007102797734098222,40
SCM,0.01,True,False,netconsumption_202__donor_lag_11,donor_lag,netconsumption_202,-0.029438443494137875,0.029438443494137875,0.006942799638071594,41
SCM,0.01,True,False,netconsumption_194,current_donor,netconsumption_194,0.029419058170247286,0.029419058170247286,0.006938227778838674,42
SCM,0.01,True,False,netconsumption_138__donor_lag_3,donor_lag,netconsumption_138,-0.02882876608816504,0.02882876608816504,0.006799012549791213,43
SCM,0.01,True,False,netconsumption_179__donor_lag_3,donor_lag,netconsumption_179,-0.02789040322455138,0.02789040322455138,0.0065777078686801325,44
SCM,0.01,True,False,netconsumption_222__donor_lag_14,donor_lag,netconsumption_222,-0.027262894727920522,0.027262894727920522,0.0064297154734924205,45
SCM,0.01,True,False,netconsumption_49__donor_lag_3,donor_lag,netconsumption_49,-0.026206226752982703,0.026206226752982703,0.006180509565733711,46
SCM,0.01,True,False,netconsumption_255,current_donor,netconsumption_255,0.026190075655287675,0.026190075655287675,0.006176700470485389,47
SCM,0.01,True,False,netconsumption_158__donor_lag_3,donor_lag,netconsumption_158,-0.025850215799137738,0.025850215799137738,0.0060965474934184215,48
SCM,0.01,True,False,netconsumption_256__donor_lag_3,donor_lag,netconsumption_256,0.02543193284229988,0.02543193284229988,0.005997899113386927,49
SCM,0.01,True,False,netconsumption_267__donor_lag_11,donor_lag,netconsumption_267,0.02404848956181917,0.02404848956181917,0.005671626105477161,50
SCM,0.01,True,False,netconsumption_20,current_donor,netconsumption_20,0.023862952621354825,0.023862952621354825,0.005627868839459978,51
SCM,0.01,True,False,netconsumption_137,current_donor,netconsumption_137,0.022766743934974795,0.022766743934974795,0.005369337600450492,52
SCM,0.01,True,False,netconsumption_49,current_donor,netconsumption_49,-0.022084140947965403,0.022084140947965403,0.005208351651173007,53
SCM,0.01,True,False,netconsumption_51,current_donor,netconsumption_51,0.020628262417717074,0.020628262417717074,0.004864995422610954,54
SCM,0.01,True,False,netconsumption_181,current_donor,netconsumption_181,-0.020511357445592935,0.020511357445592935,0.004837424406557953,55
SCM,0.01,True,False,netconsumption_21,current_donor,netconsumption_21,-0.02007083862645647,0.02007083862645647,0.004733531892720616,56
SCM,0.01,True,False,netconsumption_128__donor_lag_14,donor_lag,netconsumption_128,-0.01987034839472038,0.01987034839472038,0.0046862480236325174,57
SCM,0.01,True,False,netconsumption_123__donor_lag_3,donor_lag,netconsumption_123,-0.018397354415356396,0.018397354415356396,0.0043388552659669715,58
SCM,0.01,True,False,netconsumption_247,current_donor,netconsumption_247,0.018383652818552306,0.018383652818552306,0.0043356238640978005,59
SCM,0.01,True,False,netconsumption_254__donor_lag_14,donor_lag,netconsumption_254,0.01828082701123492,0.01828082701123492,0.004311373296027863,60
SCM,0.01,True,False,netconsumption_210__donor_lag_3,donor_lag,netconsumption_210,-0.018093045930032615,0.018093045930032615,0.004267086769028987,61
SCM,0.01,True,False,netconsumption_220,current_donor,netconsumption_220,0.017762218239913172,0.017762218239913172,0.004189063949388991,62
SCM,0.01,True,False,netconsumption_277__donor_lag_14,donor_lag,netconsumption_277,-0.01719063478862258,0.01719063478862258,0.004054260987420629,63
SCM,0.01,True,False,netconsumption_81__donor_lag_18,donor_lag,netconsumption_81,-0.017114145088643763,0.017114145088643763,0.004036221560117521,64
SCM,0.01,True,False,netconsumption_102__donor_lag_3,donor_lag,netconsumption_102,-0.01697831664113964,0.01697831664113964,0.004004187607766772,65
SCM,0.01,True,False,netconsumption_220__donor_lag_3,donor_lag,netconsumption_220,-0.0169175702135206,0.0169175702135206,0.003989861093670617,66
SCM,0.01,True,False,netconsumption_184__donor_lag_13,donor_lag,netconsumption_184,-0.0163892156746681,0.0163892156746681,0.0038652532929270393,67
SCM,0.01,True,False,netconsumption_65__donor_lag_4,donor_lag,netconsumption_65,0.01589087143072296,0.01589087143072296,0.0037477231579799808,68
SCM,0.01,True,False,netconsumption_166,current_donor,netconsumption_166,-0.01565846572738737,0.01565846572738737,0.0036929123038216953,69
SCM,0.01,True,False,netconsumption_24__donor_lag_3,donor_lag,netconsumption_24,-0.015465843986957824,0.015465843986957824,0.0036474841496461773,70
SCM,0.01,True,False,netconsumption_105,current_donor,netconsumption_105,-0.015452651732181058,0.015452651732181058,0.003644372871643055,71
SCM,0.01,True,False,netconsumption_184,current_donor,netconsumption_184,0.015142363637519987,0.015142363637519987,0.003571194136098161,72
SCM,0.01,True,False,netconsumption_65,current_donor,netconsumption_65,0.014061899740653187,0.014061899740653187,0.0033163761681030118,73
SCM,0.01,True,False,netconsumption_36__donor_lag_6,donor_lag,netconsumption_36,0.013752115155796434,0.013752115155796434,0.0032433161809453373,74
SCM,0.01,True,False,netconsumption_255__donor_lag_24,donor_lag,netconsumption_255,-0.012269413200639914,0.012269413200639914,0.002893633882026286,75
SCM,0.01,True,False,netconsumption_102,current_donor,netconsumption_102,0.012018866338028565,0.012018866338028565,0.0028345445939868407,76
SCM,0.01,True,False,netconsumption_53__donor_lag_6,donor_lag,netconsumption_53,0.01170576754647705,0.01170576754647705,0.0027607029801427737,77
SCM,0.01,True,False,netconsumption_166__donor_lag_15,donor_lag,netconsumption_166,0.011641229252952821,0.011641229252952821,0.00274548218760967,78
SCM,0.01,True,False,netconsumption_196__donor_lag_11,donor_lag,netconsumption_196,-0.01161197321054579,0.01161197321054579,0.002738582405674005,79
SCM,0.01,True,False,netconsumption_257__donor_lag_14,donor_lag,netconsumption_257,-0.01151359226975499,0.01151359226975499,0.0027153801205310585,80
SCM,0.01,True,False,netconsumption_133__donor_lag_6,donor_lag,netconsumption_133,0.011467535612387902,0.011467535612387902,0.0027045180603761905,81
SCM,0.01,True,False,netconsumption_105__donor_lag_6,donor_lag,netconsumption_105,-0.011433243735381265,0.011433243735381265,0.0026964306208579333,82
SCM,0.01,True,False,netconsumption_133,current_donor,netconsumption_133,0.01077959741086841,0.01077959741086841,0.002542273847380478,83
SCM,0.01,True,False,netconsumption_216,current_donor,netconsumption_216,-0.010097890686296088,0.010097890686296088,0.0023814992737664154,84
SCM,0.01,True,False,treated__treated_lag_48,treated_lag,,0.009716233884395457,0.009716233884395457,0.002291488852304054,85
SCM,0.01,True,False,treated__treated_lag_18,treated_lag,,0.008819343434114689,0.008819343434114689,0.0020799650774536898,86
SCM,0.01,True,False,netconsumption_204__donor_lag_6,donor_lag,netconsumption_204,0.008559823788869344,0.008559823788869344,0.002018759637042391,87
SCM,0.01,True,False,treated__treated_lag_6,treated_lag,,-0.008140978794524084,0.008140978794524084,0.0019199787053763725,88
SCM,0.01,True,False,treated__treated_lag_14,treated_lag,,0.007554300857718504,0.007554300857718504,0.001781615840908709,89
SCM,0.01,True,False,netconsumption_51__donor_lag_13,donor_lag,netconsumption_51,-0.0069740785145975225,0.0069740785145975225,0.0016447754717966812,90
SCM,0.01,True,False,treated__treated_lag_47,treated_lag,,0.006898210049863078,0.006898210049863078,0.0016268825573970379,91
SCM,0.01,True,False,treated__treated_lag_129,treated_lag,,-0.006768220272187763,0.006768220272187763,0.0015962256043017798,92
SCM,0.01,True,False,netconsumption_27__donor_lag_13,donor_lag,netconsumption_27,0.006597018453153337,0.006597018453153337,0.0015558491514004538,93
SCM,0.01,True,False,netconsumption_229,current_donor,netconsumption_229,-0.00646092694069372,0.00646092694069372,0.0015237531574788525,94
SCM,0.01,True,False,netconsumption_254,current_donor,netconsumption_254,0.006367319059698,0.006367319059698,0.0015016765567772174,95
SCM,0.01,True,False,treated__treated_lag_11,treated_lag,,0.006249795084453065,0.006249795084453065,0.0014739595542475913,96
SCM,0.01,True,False,netconsumption_26,current_donor,netconsumption_26,0.006185751096414595,0.006185751096414595,0.0014588553393436107,97
SCM,0.01,True,False,netconsumption_21__donor_lag_15,donor_lag,netconsumption_21,0.005837079171684288,0.005837079171684288,0.001376624112909871,98
SCM,0.01,True,False,treated__treated_lag_336,treated_lag,,0.0057251497488282534,0.0057251497488282534,0.0013502265366708561,99
SCM,0.01,True,False,netconsumption_194__donor_lag_9,donor_lag,netconsumption_194,-0.005594048599349834,0.005594048599349834,0.0013193074762480185,100
SCM,0.01,True,False,treated__treated_lag_24,treated_lag,,0.005381943950586613,0.005381943950586613,0.0012692844484014601,101
SCM,0.01,True,False,treated__treated_lag_49,treated_lag,,0.005172250536843646,0.005172250536843646,0.0012198300892628535,102
SCM,0.01,True,False,treated__treated_lag_225,treated_lag,,-0.00497503366899829,0.00497503366899829,0.0011733182144427392,103
SCM,0.01,True,False,treated__treated_lag_2,treated_lag,,0.00486936590911311,0.00486936590911311,0.0011483973966952671,104
SCM,0.01,True,False,treated__treated_lag_302,treated_lag,,-0.004861273287859638,0.004861273287859638,0.0011464888226933557,105
SCM,0.01,True,False,treated__treated_lag_288,treated_lag,,0.00477282784498586,0.00477282784498586,0.0011256297379086786,106
SCM,0.01,True,False,treated__treated_lag_96,treated_lag,,0.00472314015233993,0.00472314015233993,0.0011139113298146,107
SCM,0.01,True,False,netconsumption_267,current_donor,netconsumption_267,0.004638615450547667,0.004638615450547667,0.0010939769175509798,108
SCM,0.01,True,False,treated__treated_lag_126,treated_lag,,-0.004597343259260837,0.004597343259260837,0.001084243231910104,109
SCM,0.01,True,False,treated__treated_lag_22,treated_lag,,0.0043137798379391835,0.0043137798379391835,0.0010173672770276948,110
SCM,0.01,True,False,treated__treated_lag_226,treated_lag,,-0.004282613051272789,0.004282613051272789,0.0010100168627562886,111
SCM,0.01,True,False,treated__treated_lag_322,treated_lag,,-0.004266085954429138,0.004266085954429138,0.0010061190913945885,112
SCM,0.01,True,False,treated__treated_lag_130,treated_lag,,-0.004227999333195936,0.004227999333195936,0.0009971366946124386,113
SCM,0.01,True,False,treated__treated_lag_324,treated_lag,,-0.0041690903880784655,0.0041690903880784655,0.000983243534706678,114
SCM,0.01,True,False,treated__treated_lag_320,treated_lag,,-0.004106668010939467,0.004106668010939467,0.0009685217625622198,115
SCM,0.01,True,False,treated__treated_lag_124,treated_lag,,-0.00408837538838842,0.00408837538838842,0.0009642076073912076,116
SCM,0.01,True,False,treated__treated_lag_44,treated_lag,,0.0040874108606980125,0.0040874108606980125,0.0009639801319643492,117
SCM,0.01,True,False,treated__treated_lag_321,treated_lag,,-0.004062523329289897,0.004062523329289897,0.0009581106251717374,118
SCM,0.01,True,False,treated__treated_lag_144,treated_lag,,0.004036519486609521,0.004036519486609521,0.000951977846120911,119
SCM,0.01,True,False,treated__treated_lag_316,treated_lag,,-0.003976486365280333,0.003976486365280333,0.0009378195590796961,120
SCM,0.01,True,False,treated__treated_lag_50,treated_lag,,0.0039020473730758025,0.0039020473730758025,0.0009202637732841955,121
