dataset,model,selection_mode,lambda,sum_to_one_constraint,positive_weights_constraint,best_epoch,n_features,metric_scale,selection_design_seconds,selection_fit_seconds,selection_training_inference_seconds,selection_validation_inference_seconds,selection_total_inference_seconds,selection_total_seconds,training_mse,training_mae,training_rmse,training_sum_squared_error,training_sum_absolute_error,training_root_sum_squared_error,training_mean_gap,training_abs_mean_gap,training_cumulative_gap,training_abs_cumulative_gap,training_same_sign_gap_share,training_effect_direction,training_scaled_mse,training_scaled_mae,training_scaled_rmse,training_scaled_sum_squared_error,training_scaled_sum_absolute_error,training_scaled_root_sum_squared_error,training_scaled_mean_gap,training_abs_scaled_mean_gap,training_scaled_cumulative_gap,training_abs_scaled_cumulative_gap,training_scaled_mse_to_mae_ratio,training_scaled_rmse_to_mae_ratio,validation_mse,validation_mae,validation_rmse,validation_sum_squared_error,validation_sum_absolute_error,validation_root_sum_squared_error,validation_mean_gap,validation_abs_mean_gap,validation_cumulative_gap,validation_abs_cumulative_gap,validation_same_sign_gap_share,validation_effect_direction,validation_scaled_mse,validation_scaled_mae,validation_scaled_rmse,validation_scaled_sum_squared_error,validation_scaled_sum_absolute_error,validation_scaled_root_sum_squared_error,validation_scaled_mean_gap,validation_abs_scaled_mean_gap,validation_scaled_cumulative_gap,validation_abs_scaled_cumulative_gap,validation_scaled_mse_to_mae_ratio,validation_scaled_rmse_to_mae_ratio,selected_for_model
bess,SCM,single_validation_split,0.01,True,False,,436,2.688379967548493,0.45273929997347295,0.30691689997911453,0.0032415001187473536,0.0009150002151727676,0.004156500333920121,0.3110809000208974,0.14883567199349154,0.292577001648602,0.38579226533653,3801.858405401748,7473.586930111889,61.659211845447295,0.029972615812424455,0.029972615812424455,765.6204983125702,765.6204983125702,0.5005872220482305,positive,0.02059328981334666,0.10883022682072728,0.14350362299728414,526.0349949921272,2779.959313908658,22.935452796753918,0.011148950733982813,0.011148950733982813,284.78879754885696,284.78879754885696,0.18922399056715522,1.3186007894081972,0.12233519000089481,0.2637541701975136,0.34976447790033627,892.6798814365294,1924.6141799312568,29.877748935228194,0.04033616663753777,0.04033616663753777,294.3330079541131,294.3330079541131,0.5307660682472248,positive,0.016926614354718816,0.09810896278848126,0.13010232263383623,123.51350494638321,715.9011014675477,11.113662985100062,0.01500389346909169,0.01500389346909169,109.48341064396206,109.48341064396206,0.17252872595556712,1.3261002760199523,True
bess,NN-SCM,single_validation_split,0.05,,,222.0,436,2.688379967548493,0.6495070999953896,36.454685899894685,0.828931599855423,0.2574384999461472,1.0863700998015702,37.54106380022131,0.19723918885436065,0.35328781734022763,0.4441161884623895,5038.277840095789,9024.384006138775,70.98082727114266,-0.1824067820250913,0.1824067820250913,-4659.3988400489325,4659.3988400489325,0.7191121202630755,negative,0.027290526015865894,0.1314129035347586,0.16519844435062303,697.1091965492784,3356.811207891874,26.402825541015083,-0.06785007485062695,0.06785007485062695,-1733.1623119844148,1733.1623119844148,0.20767006345497552,1.2570945463276229,0.15934757510534603,0.31389451705387933,0.3991836358185867,1162.75925554371,2290.4882909421576,34.099255938271,-0.17120822482566303,0.17120822482566303,-1249.306416552863,1249.306416552863,0.7255036316294368,negative,0.022047744006839377,0.11675972922090944,0.14848482753075945,160.88238801790695,851.9957441249761,12.683942132393499,-0.06368453376841149,0.06368453376841149,-464.70604290809865,464.70604290809865,0.18883003715369226,1.2717126745800011,True
