dataset,model,selection_mode,lambda,sum_to_one_constraint,positive_weights_constraint,best_epoch,n_features,metric_scale,selection_design_seconds,selection_fit_seconds,selection_training_inference_seconds,selection_validation_inference_seconds,selection_total_inference_seconds,selection_total_seconds,training_mse,training_mae,training_rmse,training_sum_squared_error,training_sum_absolute_error,training_root_sum_squared_error,training_mean_gap,training_abs_mean_gap,training_cumulative_gap,training_abs_cumulative_gap,training_same_sign_gap_share,training_effect_direction,training_scaled_mse,training_scaled_mae,training_scaled_rmse,training_scaled_sum_squared_error,training_scaled_sum_absolute_error,training_scaled_root_sum_squared_error,training_scaled_mean_gap,training_abs_scaled_mean_gap,training_scaled_cumulative_gap,training_abs_scaled_cumulative_gap,training_scaled_mse_to_mae_ratio,training_scaled_rmse_to_mae_ratio,validation_mse,validation_mae,validation_rmse,validation_sum_squared_error,validation_sum_absolute_error,validation_root_sum_squared_error,validation_mean_gap,validation_abs_mean_gap,validation_cumulative_gap,validation_abs_cumulative_gap,validation_same_sign_gap_share,validation_effect_direction,validation_scaled_mse,validation_scaled_mae,validation_scaled_rmse,validation_scaled_sum_squared_error,validation_scaled_sum_absolute_error,validation_scaled_root_sum_squared_error,validation_scaled_mean_gap,validation_abs_scaled_mean_gap,validation_scaled_cumulative_gap,validation_abs_scaled_cumulative_gap,validation_scaled_mse_to_mae_ratio,validation_scaled_rmse_to_mae_ratio,selected_for_model
bess,SCM,single_validation_split,0.01,True,False,,50,2.68929223423903,0.04789269994944334,0.007144700037315488,0.000462900148704648,0.00022529996931552887,0.0006882001180201769,0.007837100187316537,0.24011662432061234,0.35160933579429915,0.49001696329883554,6189.726341736745,9063.785458105443,78.67481389705821,0.0564513884473545,0.0564513884473545,1455.2038913959043,1455.2038913959043,0.49076732097137094,positive,0.03320062303601261,0.13074419035527077,0.1822103812520368,855.845660622333,3370.32373897817,29.254839952088833,0.020991169248413107,0.020991169248413107,541.1103608855931,541.1103608855931,0.2539357423515084,1.393640365640088,0.19171290411718686,0.3156000185040035,0.4378503215908227,1411.9655388230813,2324.3941362819855,37.57612990747027,-0.007870749945192816,0.007870749945192816,-57.96807334634509,57.96807334634509,0.5837067209775968,negative,0.02650790164464078,0.11735430403803125,0.16281247386069894,195.23069561277933,864.3144492401002,13.972497830122549,-0.002926699391380923,0.002926699391380923,-21.555141017520498,21.555141017520498,0.2258792454348356,1.3873583520885264,True
bess,NN-SCM,single_validation_split,0.05,,,198.0,50,2.68929223423903,0.08580679981969297,22.62567720003426,0.7135981998872012,0.2257062999997288,0.93930449988693,23.564986899960786,0.24339874168160136,0.3713434499051129,0.49335458007563016,6274.33276306832,9572.491451654001,79.2106859146436,-0.05518819715880758,0.05518819715880758,-1422.6413463597419,1422.6413463597419,0.6063309799053457,negative,0.03365443726720324,0.13808222296458214,0.18345145752270064,867.5440838739652,3559.4835435809982,29.45410130820435,-0.020521457823055738,0.020521457823055738,-529.0021397627308,529.0021397627308,0.24372751643660565,1.3285668030544064,0.21906485187229982,0.36413975669507653,0.46804364312775343,1613.4126340394882,2681.889308059239,40.16730802579989,-0.16780554519652327,0.16780554519652327,-1235.8878403723938,1235.8878403723938,0.7212491513917176,negative,0.030289820990240465,0.13540356531692235,0.17403971095770202,223.08453159312103,997.2472585591331,14.93601458198006,-0.0623976610128449,0.0623976610128449,-459.5587733596027,459.5587733596027,0.22370032073634719,1.2853406817637987,True
