dataset,model,selection_mode,lambda,sum_to_one_constraint,positive_weights_constraint,best_epoch,n_features,metric_scale,selection_design_seconds,selection_fit_seconds,selection_training_inference_seconds,selection_validation_inference_seconds,selection_total_inference_seconds,selection_total_seconds,training_mse,training_mae,training_rmse,training_sum_squared_error,training_sum_absolute_error,training_root_sum_squared_error,training_mean_gap,training_abs_mean_gap,training_cumulative_gap,training_abs_cumulative_gap,training_same_sign_gap_share,training_effect_direction,training_scaled_mse,training_scaled_mae,training_scaled_rmse,training_scaled_sum_squared_error,training_scaled_sum_absolute_error,training_scaled_root_sum_squared_error,training_scaled_mean_gap,training_abs_scaled_mean_gap,training_scaled_cumulative_gap,training_abs_scaled_cumulative_gap,training_scaled_mse_to_mae_ratio,training_scaled_rmse_to_mae_ratio,validation_mse,validation_mae,validation_rmse,validation_sum_squared_error,validation_sum_absolute_error,validation_root_sum_squared_error,validation_mean_gap,validation_abs_mean_gap,validation_cumulative_gap,validation_abs_cumulative_gap,validation_same_sign_gap_share,validation_effect_direction,validation_scaled_mse,validation_scaled_mae,validation_scaled_rmse,validation_scaled_sum_squared_error,validation_scaled_sum_absolute_error,validation_scaled_root_sum_squared_error,validation_scaled_mean_gap,validation_abs_scaled_mean_gap,validation_scaled_cumulative_gap,validation_abs_scaled_cumulative_gap,validation_scaled_mse_to_mae_ratio,validation_scaled_rmse_to_mae_ratio,selected_for_model
bess,SCM,single_validation_split,0.01,True,False,,299,2.68929223423903,0.30657480005174875,0.1645958002191037,0.002336599864065647,0.0008015998173505068,0.003138199681416154,0.1677409999538213,0.14067968428059094,0.27923520040273664,0.3750729052872134,3626.440901385073,7198.124995981745,60.21993773979738,0.011100807197061732,0.011100807197061732,286.1566079258573,286.1566079258573,0.44580650166808905,positive,0.01945160265283733,0.10383222650466241,0.13946900248025484,501.42341318484074,2676.5871348371875,22.392485641054694,0.00412778018533298,0.00412778018533298,106.40591761751357,106.40591761751357,0.18733685395799435,1.3432149841647885,0.11900108385339772,0.25351516793746975,0.34496533717664696,876.4429825802742,1867.139211859465,29.604779725244946,0.007788893697570707,0.007788893697570707,57.365202082608256,57.365202082608256,0.4460285132382892,positive,0.016454129892390076,0.09426835979735211,0.12827365237019672,121.18466665745291,694.2864699074983,11.008390738770718,0.0028962615510525497,0.0028962615510525497,21.33096632350203,21.33096632350203,0.1745456262075778,1.360728590652744,True
bess,NN-SCM,single_validation_split,0.05,,,56.0,299,2.68929223423903,0.43905859999358654,9.48013349995017,0.8003726000897586,0.2538607001770288,1.0542333002667874,10.534372000023723,0.17356451347025867,0.3193958489372686,0.41661074574506435,4474.146028236328,8233.38619390491,66.88905761211117,-0.06141217551085113,0.06141217551085113,-1583.0830603187205,1583.0830603187205,0.6259989138024672,negative,0.02399854654153708,0.11876576478779212,0.15491464276025388,618.6345327477429,3061.5438846997054,24.872364840274898,-0.022835813352292116,0.022835813352292116,-588.6615965953862,588.6615965953862,0.2020661979857337,1.3043711968432294,0.14137652375445856,0.2894463743656483,0.3760006964813477,1041.2380974515872,2131.7725472029997,32.268221169621164,-0.07186027419260524,0.07186027419260524,-529.2509194285376,529.2509194285376,0.6382892057026477,negative,0.01954795376869177,0.10762920097731622,0.139813997041397,143.97067950641488,792.6890651979339,11.998778250572634,-0.02672088710840272,0.02672088710840272,-196.79933355338602,196.79933355338602,0.18162314308002406,1.2990340518356538,True
