timestep,action_normalized,requested_battery_power_kw,actual_battery_power_kw,requested_delta_soe_kwh,actual_delta_soe_kwh,soe_kwh,soc,capacity_kwh,power_battery_kw,load_kwh,pv_kwh,net_load_kwh,grid_energy_kwh,grid_buy_kwh,grid_sell_kwh,price,grid_emissions,baseline_step_profit,baseline_step_emissions,reward_profit_component,reward_emission_component,step_profit,total_profit,step_emissions,total_emissions,penalty_soe,penalty_aging,penalty_grid,raw_reward,reward,decision_time_seconds
23,1.0,0.3297634522120158,0.3297634522120158,0.1648817261060079,0.1648817261060079,0.1648817261060079,0.16666666666666669,0.9892903566360474,0.3297634522120158,0.21,0.075,0.135,0.29988172610600794,0.29988172610600794,0.0,0.2481,0.4779418295059281,-0.0334935,0.0645221469833003,-0.04090715624690056,-0.07880387382720078,-0.07440065624690057,-1.925609726246702,0.14332602081050108,7.688915128596677,0.0,0.0,0.0,-0.059855515037050666,-0.5800759555161067,0.029370830999596365
24,0.29718270897865295,0.09799999605051943,0.0979999960505194,0.048999998025259714,0.0489999980252597,0.2138817241312676,0.21619711816310883,0.9892903566360474,0.3297634522120158,0.214,0.263,-0.049000000000000016,-1.974740315713319e-09,0.0,1.974740315713319e-09,0.24708,0.4804785369786671,0.002450000000000001,0.0,-0.002449999901262985,0.0,9.873701578566597e-11,-1.925609726147965,0.0,7.688915128596677,1.3877787807814457e-17,0.0,0.0,-0.0012249999506314924,-0.011871805236825517,0.029443498000091495
25,0.7028172612190247,0.23176344633377965,0.23176344633377965,0.11588172316688983,0.11588172316688983,0.32976344729815743,0.3333333283662796,0.9892903566360474,0.3297634522120158,0.196,0.281,-0.08500000000000002,0.030881723166889807,0.030881723166889807,0.0,0.24778,0.4863975210817249,0.004250000000000001,0.0,-0.011901873366291959,-0.015020793595107277,-0.007651873366291957,-1.933261599514257,0.015020793595107277,7.703935922191785,0.0,0.0,0.0,-0.013461333480699618,-0.13045741693984683,0.029556738999872323
26,1.0,0.3297634522120158,0.32976345221201586,0.1648817261060079,0.16488172610600793,0.49464517340416536,0.4999999950329463,0.9892903566360474,0.3297634522120158,0.189,0.294,-0.10499999999999998,0.05988172610600795,0.05988172610600795,0.0,0.24747,0.4944175186259443,0.0052499999999999995,0.0,-0.020068930759453787,-0.02960657443237088,-0.014818930759453787,-1.9480805302737108,0.02960657443237088,7.733542496624156,2.7755575615628914e-17,0.0,0.0,-0.02483775259591233,-0.24070936589599243,0.034066609000092285
27,1.0,0.3297634522120158,0.32976345221201586,0.1648817261060079,0.16488172610600793,0.6595268995101733,0.666666661699613,0.9892903566360474,0.3297634522120158,0.267,0.213,0.05400000000000002,0.21888172610600795,0.21888172610600795,0.0,0.24686,0.505524489067969,-0.013330440000000004,0.027298322409670336,-0.040702702906529116,-0.08335175034638447,-0.05403314290652912,-2.00211367318024,0.1106500727560548,7.844192569380211,2.7755575615628914e-17,0.0,0.0,-0.062027226626456794,-0.6011225988295987,0.029403108999758842
28,2.9802320611338473e-08,9.827716128724288e-09,9.827716196397773e-09,4.913858064362144e-09,4.913858098198887e-09,0.6595269044240314,0.6666666666666665,0.9892903566360474,0.3297634522120158,0.373,0.206,0.167,0.1670000049138581,0.1670000049138581,0.0,0.24608,0.5231878478444328,-0.041095360000000004,0.08737237059002029,-1.2092021967058386e-09,-2.5708708495386645e-09,-0.0410953612092022,-2.043209034389442,0.08737237316089114,7.931564942541102,3.3836742781322756e-17,0.0,0.0,-1.8900365231222516e-09,-1.8316854201853054e-08,0.02948521999996956
29,1.0,0.3297634522120158,0.32976345221201586,0.1648817261060079,0.16488172610600793,0.8244086305300393,0.8333333333333331,0.9892903566360474,0.3297634522120158,0.375,0.225,0.15,0.31488172610600795,0.31488172610600795,0.0,0.24794,0.5522050703474822,-0.037190999999999995,0.08283076055212234,-0.04088077517072362,-0.09104852516338242,-0.07807177517072361,-2.1212808095601656,0.17387928571550476,8.105444228256607,2.7755575615628914e-17,0.0,0.0,-0.06596465016705302,-0.6392812333542397,0.03386722000004738
30,-0.0,-0.0,0.0,-0.0,0.0,0.8244086305300393,0.8333333333333331,0.9892903566360474,0.3297634522120158,0.364,0.2,0.16399999999999998,0.16399999999999998,0.16399999999999998,0.0,0.24488,0.5936363453872878,-0.04016031999999999,0.09735636064351519,0.0,0.0,-0.04016031999999999,-2.1614411295601657,0.09735636064351519,8.202800588900121,0.0,0.0,0.0,0.0,0.0,0.029497609000372904
31,1.0,0.3297634522120158,0.32976345221201586,0.1648817261060079,0.16488172610600793,0.9892903566360473,0.9999999999999999,0.9892903566360474,0.3297634522120158,0.339,0.044,0.29500000000000004,0.45988172610600797,0.45988172610600797,0.0,0.24619,0.6451386072829232,-0.07262605000000001,0.19031588914846237,-0.040592232150038085,-0.10637156714643436,-0.1132182821500381,-2.274659411710204,0.29668745629489673,8.499488045195019,2.7755575615628914e-17,0.0,0.0,-0.07348189964823623,-0.7121329275206186,0.029764831000193226
32,-0.0,-0.0,0.0,-0.0,0.0,0.9892903566360473,0.9999999999999999,0.9892903566360474,0.3297634522120158,0.292,0.0,0.292,0.292,0.292,0.0,0.25026,0.7102474324165585,-0.07307591999999999,0.20739225026563507,0.0,0.0,-0.07307591999999999,-2.347735331710204,0.20739225026563507,8.706880295460653,0.0,0.0,0.0,0.0,0.0,0.02925190499991004
33,-1.0,-0.3297634522120158,-0.32976345221201586,-0.1648817261060079,-0.16488172610600793,0.8244086305300393,0.8333333333333331,0.9892903566360474,0.3297634522120158,0.29,0.0,0.29,0.12511827389399205,0.12511827389399205,0.0,0.2547899999999999,0.7911170857221032,-0.07388909999999997,0.2294239548594099,0.04201021499454975,0.130440750645815,-0.03187888500545022,-2.379614216715654,0.09898320421359488,8.805863499674247,2.7755575615628914e-17,0.0,0.0,0.08622548282018239,0.8356344324461018,0.03373857199994745
34,-1.0,-0.3297634522120158,-0.32976345221201586,-0.1648817261060079,-0.16488172610600793,0.6595269044240314,0.6666666666666665,0.9892903566360474,0.3297634522120158,0.29,0.0,0.29,0.12511827389399205,0.12511827389399205,0.0,0.25563,0.8799518713975207,-0.0741327,0.255186042705281,0.04214871564447881,0.14508798344623514,-0.03198398435552119,-2.4115982010711754,0.11009805925904587,8.915961558933294,2.7755575615628914e-17,0.0,0.0,0.09361834954535697,0.9072806997441835,0.029691609000110475
35,-1.0,-0.3297634522120158,-0.32976345221201586,-0.1648817261060079,-0.16488172610600793,0.49464517831802346,0.4999999999999998,0.9892903566360474,0.3297634522120158,0.294,0.0,0.294,0.12911827389399205,0.12911827389399205,0.0,0.26869,0.9532210843744392,-0.07899485999999999,0.2802469988060851,0.04430207098742326,0.15716873775229817,-0.034692789012576726,-2.446290990083752,0.12307826105378696,9.03903981998708,2.7755575615628914e-17,0.0,0.0,0.10073540436986071,0.9762539994514705,0.029751886999747512
36,-1.0,-0.3297634522120158,-0.32976345221201586,-0.1648817261060079,-0.16488172610600793,0.32976345221201553,0.3333333333333331,0.9892903566360474,0.3297634522120158,1.336,0.0,1.336,1.1711182738939923,1.1711182738939923,0.0,0.26531,0.9756076891895212,-0.35445416,1.3034118727572004,0.04374477075318495,0.1608598797958618,-0.31070938924681507,-2.757000379330567,1.1425519929613386,10.181591812948419,2.7755575615628914e-17,0.0,0.0,0.10230232527452338,0.9914394529627756,0.03322440600004484
37,-1.0,-0.3297634522120158,-0.3297634522120158,-0.1648817261060079,-0.1648817261060079,0.16488172610600763,0.1666666666666664,0.9892903566360474,0.3297634522120158,2.503,0.0,2.503,2.338118273893992,2.338118273893992,0.0,0.2601799999999999,0.971741308079672,-0.6512305399999998,2.432268494123419,0.042898927498261186,0.16022238420468637,-0.6083316125017386,-3.3653319918323055,2.272046109918733,12.453637922867152,0.0,0.0,0.0,0.10156065585147378,0.9842517343542854,0.030080832000294322
38,-1.0,-0.3297634522120158,-0.32976345221201525,-0.1648817261060079,-0.16488172610600763,0.0,0.0,0.9892903566360474,0.3297634522120158,2.5,0.0,2.5,2.3351182738939924,2.3351182738939924,0.0,0.25828,0.9758610372004752,-0.6457,2.4396525930011883,0.04258565221865962,0.16090165225321362,-0.6031143477813404,-3.968446339613646,2.2787509407479747,14.732388863615126,2.7755575615628914e-16,0.0,0.0,0.10174365223593662,0.9860252017199503,0.029914664999978413
39,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.365,0.0,0.365,0.365,0.365,0.0,0.25443,0.9792997926867392,-0.09286694999999999,0.35744442433065976,0.0,0.0,-0.09286694999999999,-4.061313289613646,0.35744442433065976,15.089833287945787,0.0,0.0,0.0,0.0,0.0,0.029374702000040998
40,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.189,0.0,0.189,0.189,0.189,0.0,0.25343,0.988817286754306,-0.04789827,0.18688646719656385,0.0,0.0,-0.04789827,-4.109211559613646,0.18688646719656385,15.27671975514235,0.0,0.0,0.0,0.0,0.0,0.03364955300003203
41,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.156,0.0,0.156,0.156,0.156,0.0,0.25186,1.007019615184647,-0.03929016,0.15709505996880496,0.0,0.0,-0.03929016,-4.148501719613646,0.15709505996880496,15.433814815111155,0.0,0.0,0.0,0.0,0.0,0.029688405999877432
42,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.097,0.0,0.097,0.097,0.097,0.0,0.25261,1.014944405514559,-0.02450317,0.09844960733491222,0.0,0.0,-0.02450317,-4.1730048896136465,0.09844960733491222,15.532264422446067,0.0,0.0,0.0,0.0,0.0,0.029748553999979777
43,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.086,0.0,0.086,0.086,0.086,0.0,0.25224,1.0254639958547531,-0.02169264,0.08818990364350876,0.0,0.0,-0.02169264,-4.194697529613647,0.08818990364350876,15.620454326089575,0.0,0.0,0.0,0.0,0.0,0.029521128000396857
44,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.091,0.0,0.091,0.091,0.091,0.0,0.25568,1.0319929516020192,-0.02326688,0.09391135859578374,0.0,0.0,-0.02326688,-4.217964409613647,0.09391135859578374,15.71436568468536,0.0,0.0,0.0,0.0,0.0,0.034544480000022304
45,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.093,0.0,0.093,0.093,0.093,0.0,0.25014,1.018526317611198,-0.02326302,0.09472294753784141,0.0,0.0,-0.02326302,-4.241227429613647,0.09472294753784141,15.809088632223201,0.0,0.0,0.0,0.0,0.0,0.030051164999804314
46,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.093,0.0,0.093,0.093,0.093,0.0,0.25219,1.019959266870608,-0.023453670000000003,0.09485621181896653,0.0,0.0,-0.023453670000000003,-4.2646810996136475,0.09485621181896653,15.903944844042167,0.0,0.0,0.0,0.0,0.0,0.029716628000187484
47,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.09,0.0,0.09,0.09,0.09,0.0,0.2501,1.020208234888652,-0.022508999999999998,0.09181874113997869,0.0,0.0,-0.022508999999999998,-4.287190099613648,0.09181874113997869,15.995763585182146,0.0,0.0,0.0,0.0,0.0,0.034804961000190815
48,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.094,0.0,0.094,0.094,0.094,0.0,0.24503,1.0100194492761367,-0.02303282,0.09494182823195685,0.0,0.0,-0.02303282,-4.310222919613648,0.09494182823195685,16.090705413414103,0.0,0.0,0.0,0.0,0.0,0.029777553999792872
49,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.091,0.0,0.091,0.091,0.091,0.0,0.24377,1.0086042505143096,-0.02218307,0.09178298679680216,0.0,0.0,-0.02218307,-4.3324059896136475,0.09178298679680216,16.182488400210904,0.0,0.0,0.0,0.0,0.0,0.030044331999761198
50,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,2.124,0.0,2.124,2.124,2.124,0.0,0.2444899999999999,1.0058577644337745,-0.5192967599999998,2.1364418916573373,0.0,0.0,-0.5192967599999998,-4.851702749613647,2.1364418916573373,18.31893029186824,0.0,0.0,0.0,0.0,0.0,0.0295455350001248
51,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.905,0.0,0.905,0.905,0.905,0.0,0.24394,1.0084493370808598,-0.2207657,0.9126466500581781,0.0,0.0,-0.2207657,-5.072468449613647,0.9126466500581781,19.23157694192642,0.0,0.0,0.0,0.0,0.0,0.033584738000172365
52,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.093,0.0,0.093,0.093,0.093,0.0,0.24289,1.0069211806071423,-0.02258877,0.09364366979646424,0.0,0.0,-0.02258877,-5.095057219613647,0.09364366979646424,19.325220611722884,0.0,0.0,0.0,0.0,0.0,0.029654795000169543
53,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.098,0.0,0.098,0.098,0.098,0.0,0.2429599999999999,1.0086558883254595,-0.02381007999999999,0.09884827705589504,0.0,0.0,-0.02381007999999999,-5.118867299613647,0.09884827705589504,19.42406888877878,0.0,0.0,0.0,0.0,0.0,0.02963949800005139
54,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.096,0.0,0.096,0.096,0.096,0.0,0.243,1.0118638873431471,-0.023328,0.09713893318494213,0.0,0.0,-0.023328,-5.142195299613647,0.09713893318494213,19.521207821963724,0.0,0.0,0.0,0.0,0.0,0.029300238999894646
55,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.099,0.0,0.099,0.099,0.099,0.0,0.24297,1.014524848298966,-0.02405403,0.10043795998159763,0.0,0.0,-0.02405403,-5.166249329613647,0.10043795998159763,19.621645781945322,0.0,0.0,0.0,0.0,0.0,0.03456627600007778
56,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.086,0.0,0.086,0.086,0.086,0.0,0.243,1.0172455154739266,-0.020897999999999996,0.08748311433075769,0.0,0.0,-0.020897999999999996,-5.187147329613647,0.08748311433075769,19.70912889627608,0.0,0.0,0.0,0.0,0.0,0.029931997999938176
57,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.099,0.0,0.099,0.099,0.099,0.0,0.24319,1.020054935136801,-0.02407581,0.1009854385785433,0.0,0.0,-0.02407581,-5.211223139613647,0.1009854385785433,19.810114334854624,0.0,0.0,0.0,0.0,0.0,0.029620739000165486
58,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.098,0.0,0.098,0.098,0.098,0.0,0.2466799999999999,1.0237680164947986,-0.02417463999999999,0.10032926561649028,0.0,0.0,-0.02417463999999999,-5.235397779613647,0.10032926561649028,19.910443600471115,0.0,0.0,0.0,0.0,0.0,0.03400231299974621
59,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.536,0.0,0.536,0.536,0.536,0.0,0.24961,1.0275343493455449,-0.13379096000000001,0.5507584112492121,0.0,0.0,-0.13379096000000001,-5.369188739613647,0.5507584112492121,20.461202011720328,0.0,0.0,0.0,0.0,0.0,0.030019126999832224
60,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.628,0.0,0.628,0.628,0.628,0.0,0.25665,1.0269066272037537,-0.1611762,0.6448973618839573,0.0,0.0,-0.1611762,-5.530364939613647,0.6448973618839573,21.106099373604284,0.0,0.0,0.0,0.0,0.0,0.029819794000104594
61,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.091,0.0,0.091,0.091,0.091,0.0,0.26943,1.026269222972372,-0.02451813,0.09339049929048585,0.0,0.0,-0.02451813,-5.554883069613647,0.09339049929048585,21.19948987289477,0.0,0.0,0.0,0.0,0.0,0.029181405000144878
62,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.089,0.0,0.089,0.089,0.089,0.0,0.25995,0.9829095984224372,-0.02313555,0.08747895425959691,0.0,0.0,-0.02313555,-5.578018619613647,0.08747895425959691,21.286968827154368,0.0,0.0,0.0,0.0,0.0,0.03355596100027469
63,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.093,0.0,0.093,0.093,0.093,0.0,0.27741,0.8853690005234656,-0.02579913,0.0823393170486823,0.0,0.0,-0.02579913,-5.603817749613647,0.0823393170486823,21.36930814420305,0.0,0.0,0.0,0.0,0.0,0.029708702000334597
64,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.09,0.006,0.08399999999999999,0.08399999999999999,0.08399999999999999,0.0,0.2865999999999999,0.764925419697913,-0.02407439999999999,0.06425373525462467,0.0,0.0,-0.02407439999999999,-5.627892149613647,0.06425373525462467,21.433561879457674,0.0,0.0,0.0,0.0,0.0,0.029551554000136093
65,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9892903566360474,0.3297634522120158,0.105,0.088,0.017,0.017,0.017,0.0,0.27871,0.6733344658523692,-0.0047380700000000005,0.011446685919490277,0.0,0.0,-0.0047380700000000005,-5.632630219613647,0.011446685919490277,21.445008565377165,0.0,0.0,0.0,0.0,0.0,0.029337498000131745
66,0.2850528061389923,0.0939999974151166,0.0939999974151166,0.0469999987075583,0.0469999987075583,0.0469999987075583,0.04750880102316539,0.9892903566360474,0.3297634522120158,0.103,0.15,-0.047,-1.2924417022719403e-09,0.0,1.2924417022719403e-09,0.27242,0.6071251098686018,0.00235,0.0,-0.002349999935377915,0.0,6.462208511359702e-11,-5.632630219549025,0.0,21.445008565377165,0.0,0.0,0.0,-0.0011749999676889575,-0.011387241903551606,0.03450786799976413
