dataset,model,selection_mode,lambda,sum_to_one_constraint,positive_weights_constraint,best_epoch,n_features,metric_scale,selection_design_seconds,selection_fit_seconds,selection_training_inference_seconds,selection_validation_inference_seconds,selection_total_inference_seconds,selection_total_seconds,training_mse,training_mae,training_rmse,training_sum_squared_error,training_sum_absolute_error,training_root_sum_squared_error,training_mean_gap,training_abs_mean_gap,training_cumulative_gap,training_abs_cumulative_gap,training_same_sign_gap_share,training_effect_direction,training_scaled_mse,training_scaled_mae,training_scaled_rmse,training_scaled_sum_squared_error,training_scaled_sum_absolute_error,training_scaled_root_sum_squared_error,training_scaled_mean_gap,training_abs_scaled_mean_gap,training_scaled_cumulative_gap,training_abs_scaled_cumulative_gap,training_scaled_mse_to_mae_ratio,training_scaled_rmse_to_mae_ratio,validation_mse,validation_mae,validation_rmse,validation_sum_squared_error,validation_sum_absolute_error,validation_root_sum_squared_error,validation_mean_gap,validation_abs_mean_gap,validation_cumulative_gap,validation_abs_cumulative_gap,validation_same_sign_gap_share,validation_effect_direction,validation_scaled_mse,validation_scaled_mae,validation_scaled_rmse,validation_scaled_sum_squared_error,validation_scaled_sum_absolute_error,validation_scaled_root_sum_squared_error,validation_scaled_mean_gap,validation_abs_scaled_mean_gap,validation_scaled_cumulative_gap,validation_abs_scaled_cumulative_gap,validation_scaled_mse_to_mae_ratio,validation_scaled_rmse_to_mae_ratio,selected_for_model
bess,SCM,single_validation_split,0.01,True,False,,50,2.68929223423903,0.10047952700006135,0.010188382999331225,0.0014367610001499997,0.00037105599949427415,0.001807816999644274,0.012006217999442015,0.24011662432061232,0.3516093357942989,0.49001696329883554,6189.726341736744,9063.785458105438,78.67481389705821,0.05645138844735486,0.05645138844735486,1455.2038913959136,1455.2038913959136,0.49076732097137094,positive,0.0332006230360126,0.13074419035527068,0.18221038125203678,855.8456606223328,3370.323738978168,29.25483995208883,0.020991169248413245,0.020991169248413245,541.1103608855966,541.1103608855966,0.2539357423515085,1.3936403656400886,0.19171290411718556,0.31560001850400166,0.4378503215908212,1411.9655388230717,2324.3941362819724,37.57612990747014,-0.007870749945191569,0.007870749945191569,-57.9680733463359,57.9680733463359,0.5837067209775968,negative,0.026507901644640595,0.11735430403803057,0.1628124738606984,195.230695612778,864.3144492400952,13.972497830122501,-0.00292669939138046,0.00292669939138046,-21.55514101751709,21.55514101751709,0.22587924543483534,1.3873583520885298,True
bess,NN-SCM,single_validation_split,0.05,,,199.0,50,2.68929223423903,0.1188287519998994,57.54377966900029,1.3641027829999075,0.4156953189994965,1.779798101999404,59.32358804799878,0.24333412730879386,0.3712383455698738,0.49328909100931256,6272.667133766088,9569.782072100206,79.20017129884309,-0.05476635826048401,0.05476635826048401,-1411.7671832387568,1411.7671832387568,0.6057878811389557,negative,0.033645503119305906,0.13804314043799723,0.18342710573769053,867.3137794094677,3558.4760742106923,29.450191500387017,-0.020364599117648836,0.020364599117648836,-524.9586360547517,524.9586360547517,0.24373180016444174,1.3287665374439792,0.2189069123092256,0.3639521982100522,0.46787488959039636,1612.2494091574465,2680.5079398170346,40.152825668406535,-0.1673576910365961,0.1673576910365961,-1232.5893944845302,1232.5893944845302,0.7208418194161575,negative,0.030267982885898728,0.13533382262305055,0.1739769607904987,222.92369395464414,996.7336036187673,14.93062938909958,-0.062231128661237554,0.062231128661237554,-458.3322625900146,458.3322625900146,0.223654237346159,1.2855393974578113,True
