dataset,model,selection_mode,lambda,sum_to_one_constraint,positive_weights_constraint,best_epoch,n_features,metric_scale,selection_design_seconds,selection_fit_seconds,selection_training_inference_seconds,selection_validation_inference_seconds,selection_total_inference_seconds,selection_total_seconds,training_mse,training_mae,training_rmse,training_sum_squared_error,training_sum_absolute_error,training_root_sum_squared_error,training_mean_gap,training_abs_mean_gap,training_cumulative_gap,training_abs_cumulative_gap,training_same_sign_gap_share,training_effect_direction,training_scaled_mse,training_scaled_mae,training_scaled_rmse,training_scaled_sum_squared_error,training_scaled_sum_absolute_error,training_scaled_root_sum_squared_error,training_scaled_mean_gap,training_abs_scaled_mean_gap,training_scaled_cumulative_gap,training_abs_scaled_cumulative_gap,training_scaled_mse_to_mae_ratio,training_scaled_rmse_to_mae_ratio,validation_mse,validation_mae,validation_rmse,validation_sum_squared_error,validation_sum_absolute_error,validation_root_sum_squared_error,validation_mean_gap,validation_abs_mean_gap,validation_cumulative_gap,validation_abs_cumulative_gap,validation_same_sign_gap_share,validation_effect_direction,validation_scaled_mse,validation_scaled_mae,validation_scaled_rmse,validation_scaled_sum_squared_error,validation_scaled_sum_absolute_error,validation_scaled_root_sum_squared_error,validation_scaled_mean_gap,validation_abs_scaled_mean_gap,validation_scaled_cumulative_gap,validation_abs_scaled_cumulative_gap,validation_scaled_mse_to_mae_ratio,validation_scaled_rmse_to_mae_ratio,selected_for_model
bess,SCM,single_validation_split,0.01,True,False,,436,2.688379967548493,3.136360751999746,0.28088774900061253,0.011586640001041815,0.002309632000105921,0.013896272001147736,0.29479709299994283,0.18440245090168508,0.3097906323835079,0.429421064808988,4710.376205832644,7913.291913604326,68.63218054114733,0.014386419502483986,0.014386419502483986,367.48669977145096,367.48669977145096,0.4802301910429064,positive,0.025514401640729573,0.11523320219723361,0.15973228114795573,651.7398755107962,2943.5169169261353,25.529196530850637,0.005351334140316042,0.005351334140316042,136.69447928023297,136.69447928023297,0.2214153660076114,1.3861654289061351,0.16034086266922914,0.2884130839295129,0.40042585164950223,1170.007274897365,2104.550273433656,34.205369094593394,6.159877349925284e-05,6.159877349925284e-05,0.449486250224048,0.449486250224048,0.4725229546388927,positive,0.022185177851811247,0.10728136923015164,0.14894689607981512,161.88524278466667,782.8321512724165,12.723413173542179,2.291297147085465e-05,2.291297147085465e-05,0.1671959528228264,0.1671959528228264,0.20679432049582808,1.3883761658585665,True
bess,NN-SCM,single_validation_split,0.05,,,103.0,436,2.688379967548493,3.386878232999152,82.76293594599883,1.5929303959983372,0.4855796649990225,2.0785100609973597,84.84145669300051,0.22863548616320223,0.36215857849056315,0.4781584320737241,5840.264858552838,9250.978728962946,76.42162559480686,-0.09533022413828968,0.09533022413828968,-2435.1152453884715,2435.1152453884715,0.6186971500156593,negative,0.03163459918654533,0.13471257146020618,0.1778611795377095,808.0742016211138,3441.0979253795067,28.426645979100556,-0.03546010061413318,0.03546010061413318,-905.792810087418,905.792810087418,0.23483034169450268,1.3203012726265813,0.1793459199913016,0.32035920652383804,0.42349252648813246,1308.6871781765276,2337.661130004446,36.17578165259913,-0.1344186420419792,0.1344186420419792,-980.8528309803223,980.8528309803223,0.6710977113882417,negative,0.02481476690200762,0.11916440770683558,0.15752703546378197,181.0733540839496,869.5426830367792,13.456349953978961,-0.0499998674534665,0.0499998674534665,-364.84903280794504,364.84903280794504,0.20823975362724167,1.321930251617789,True
